Buy,ABT,Abbott Laboratories Common Stoc ,16.6635
Buy,COP,ConocoPhillips Common ,9.83607
Buy,COST,Costco Wholesale Corporation ,16.5071
Buy,CVS,CVS Caremark Corporation Common ,18.496
Buy,DUK,Duke Energy Corporation (Holdin ,5.92721
Buy,MSFT,Microsoft Corporation ,7.61304
Buy,NEE,NextEra Energy Inc. Common Sto ,5.93135
Buy,HAL, Halliburton Company Common Stoc ,7.25307
Sell,AMZN,Amazon.com Inc. ,84.6428
Sell,AXP,American Express Company Common ,92.2614
Sell,BAC,Bank of America Corporation Com ,89.6824
Sell,C,Citigroup Inc. Common ,97.9179
Sell,CMCSA,Comcast Corporation ,88.8868
Sell,COF,Capital One Financial Corporati ,86.3202
Sell,CVX,Chevron Corporation Common Stoc ,95.1803
Sell,DHR,Danaher Corporation Common Stoc ,83.8686
Sell,GE,General Electric Company Common ,93.6936
Sell,GS,Goldman Sachs Group Inc. (The) ,96.2051
Sell,INTC,Intel Corporation ,85.2073
Sell,MMM,3M Company Common ,81.2816
Sell,MS,Morgan Stanley Common ,95.4228
Sell,RTN,Raytheon Company Common ,86.9766
Sell,BRK-B,Berkshire Hathaway Inc.,94.6927
