Buy,BIIB,Biogen Idec Inc. ,7.53546
Buy,CELG,Celgene Corporation ,7.50397
Buy,CMCSA,Comcast Corporation ,16.0521
Buy,CVX,Chevron Corporation Common Stoc ,5.20369
Buy,DUK,Duke Energy Corporation (Holdin ,5.94959
Buy,KO,Coca-Cola Company (The) Common  ,6.2625
Buy,NFLX,Netflix Inc. ,12.309
Buy,ORCL,Oracle Corporation ,17.9029
Buy,TWX,Time Warner Inc. New Common Sto ,5.59456
Buy,FOX,Twenty-First Century Fox Inc. ,7.40898
Sell,BK,Bank of New York Mellon Corpora ,83.8377
Sell,CSCO,Cisco Systems Inc. ,84.2312
Sell,DAL,Delta Air Lines Inc. (New) Comm ,82.2245
Sell,DD,E.I. du Pont de Nemours and Com ,92.8569
Sell,INTC,Intel Corporation ,94.7212
Sell,MCD,McDonald's Corporation Common S ,80.2305
Sell,MO,Altria Group Inc. ,80.5563
Sell,OXY,Occidental Petroleum Corporatio ,85.6208
Sell,PG,Procter & Gamble Company (The)  ,92.5931
Sell,QCOM,QUALCOMM Incorporated ,85.6973
Sell,GLD, SPDR Gold Trust ,94.3053
Sell,WBA,Walgreens Boots Alliance Inc.,83.0474
Sell,KHC,The Kraft Heinz Company,81.0388
