Buy,BA,Boeing Company (The) Common Sto ,11.8494
Buy,DUK,Duke Energy Corporation (Holdin ,1.05839
Buy,EXC,Exelon Corporation Common ,18.8879
Buy,GE,General Electric Company Common ,4.76294
Buy,JNJ,Johnson & Johnson Common ,7.93132
Buy,PEP,Pepsico Inc. Common ,14.2876
Buy,SO,Southern Company (The) Common S ,6.66768
Buy,TGT,Target Corporation Common ,7.91674
Buy,TWX,Time Warner Inc. New Common Sto ,11.1055
Buy,LLY, Eli Lilly and Company Common St ,19.6764
Buy,AAL,American Airlines Group Inc. ,17.7788
Buy,ABBV,AbbVie Inc. ,4.88318
Buy,PYPL,PayPal Holdings  Inc.,1.51431
Buy,SNAP,Snap Inc.,13.171
Sell,CAT,Caterpillar Inc. Common ,89.0582
Sell,CMCSA,Comcast Corporation ,98.986
Sell,COP,ConocoPhillips Common ,94.8717
Sell,GOOG,Alphabet Inc.,86.6249
Sell,JPM,JP Morgan Chase & Co. Common St ,86.6636
Sell,PCLN,priceline.com Incorporated ,88.8874
Sell,BLK,BlackRock Inc,86.3218
Sell,HD, Home Depot  Inc. (The) Common S ,96.8319
Sell,MDLZ, Mondelez International  Inc. ,85.0449
Sell,FOXA,Twenty-First Century Fox Inc. ,87.1726
Sell,GOOGL,Alphabet Inc.,95.5508
