Buy,APD,Air Products and Chemicals Inc ,8.75279
Buy,AVGO,Avago Technologies Limited ,10.3332
Buy,AYI,Acuity Brands Inc (Holding Comp ,7.71912
Buy,AZO,AutoZone Inc. Common ,4.94268
Buy,CMI,Cummins Inc. Common ,3.159
Buy,EOG,EOG Resources Inc. Common Stoc ,15.4683
Buy,IPG,Interpublic Group of Companies ,5.55566
Buy,IR,Ingersoll-Rand plc (Ireland) ,7.49967
Buy,ITW,Illinois Tool Works Inc. Common ,7.92252
Buy,KR,Kroger Company (The) Common Sto ,3.76739
Buy,LB,L.B. Foster Company ,11.9229
Buy,LLL,L-3 Communications Holdings In ,8.00671
Buy,LVLT,Level 3 Communications Inc. Co ,4.38944
Buy,MAR,Marriot International Common St ,9.63539
Buy,MAS,Masco Corporation Common ,3.41915
Buy,MCD,McDonald's Corporation Common S ,9.04032
Buy,MCK,McKesson Corporation Common Sto ,14.3863
Buy,MCO,Moody's Corporation Common Stoc ,12.2815
Buy,MHK,Mohawk Industries Inc. Common  ,5.14602
Buy,MKC,McCormick & Company Incorporat ,11.1565
Buy,PFG,Principal Financial Group Inc C ,17.8675
Buy,SNA,Snap-On Incorporated Common Sto ,16.3556
Buy,SNPS,Synopsys Inc. ,7.50455
Buy,WHR,Whirlpool Corporation Common St ,17.0045
Buy,WMB,Williams Companies Inc. (The)  ,9.06203
Buy,WMT,Wal-Mart Stores Inc. Common St ,2.8247
Buy,WYNN,Wynn Resorts Limited ,19.4319
Buy,MDLZ, Mondelez International  Inc. ,12.9087
Buy,MSI, Motorola Solutions  Inc. Common ,1.77628
Buy,WFM, Whole Foods Market  Inc. ,17.4607
Buy,XYL, Xylem Inc. Common ,2.59245
Buy,AAL,American Airlines Group Inc. ,18.92
Buy,NAVI,Navient Corporation ,18.3008
Buy,WBA,Walgreens Boots Alliance Inc.,3.76871
Buy,HPE,Hewlett Packard Enterprise Company,16.9198
Buy,SPGI,S&P Global  Inc.,10.7309
Buy,INFO,IHS Markit Ltd.,10.104
Sell,APH,Amphenol Corporation Common Sto ,97.6611
Sell,ARE,Alexandria Real Estate Equities ,86.0534
Sell,AVB,AvalonBay Communities Inc. Com ,96.5219
Sell,AWK,American Water Works Company I ,81.9551
Sell,CMS,CMS Energy Corporation Common S ,88.8889
Sell,CNP,CenterPoint Energy Inc (Holdin ,91.0825
Sell,ED,Consolidated Edison Inc. Commo ,82.3985
Sell,EMN,Eastman Chemical Company Common ,88.8889
Sell,EQIX,Equinix Inc. ,82.5289
Sell,EQR,Equity Residential Common Share ,92.0584
Sell,IRM,Iron Mountain Incorporated (Del ,97.9044
Sell,IVZ,Invesco Plc New Common ,85.2178
Sell,JWN,Nordstrom Inc. Common ,81.7287
Sell,KIM,Kimco Realty Corporation Common ,94.4384
Sell,KMB,Kimberly-Clark Corporation Comm ,95.4885
Sell,KMX,CarMax Inc ,84.5613
Sell,KO,Coca-Cola Company (The) Common  ,96.8985
Sell,KORS,Michael Kors Holdings Limited O ,95.7825
Sell,LNT,Alliant Energy Corporation Comm ,94.3829
Sell,LOW,Lowe's Companies Inc. Common S ,90.2943
Sell,M,Macy's Inc Common ,84.6505
Sell,MAC,Macerich Company (The) Common S ,92.8075
Sell,MAT,Mattel Inc. ,88.1218
Sell,PAYX,Paychex Inc. ,91.7403
Sell,PCG,Pacific Gas & Electric Co. Comm ,92.2499
Sell,PEG,Public Service Enterprise Group ,82.2755
Sell,PEP,Pepsico Inc. Common ,97.5312
Sell,PG,Procter & Gamble Company (The)  ,98.2222
Sell,SPG,Simon Property Group Inc. Comm ,93.2549
Sell,VTR,Ventas Inc. Common ,96.2987
Sell,VZ,Verizon Communications Inc. Com ,92.5197
Sell,XEL,Xcel Energy Inc. Common ,95.1976
Sell,IDXX, IDEXX Laboratories  Inc. ,84.0701
Sell,ILMN, Illumina  Inc. ,82.8256
Sell,KMI, Kinder Morgan  Inc. Common Stoc ,97.2222
Sell,MNST, Monster Beverage Corporation ,81.8867
Sell,VIAB, Viacom Inc. ,96.3111
Sell,SPY,SPDR S&P 500 ETF,83.9484
Sell,ABBV,AbbVie Inc. ,85.1302
Sell,EVHC,Envision Healthcare Holdings Inc. ,91.69
Sell,FOX,Twenty-First Century Fox Inc. ,89.9282
Sell,FOXA,Twenty-First Century Fox Inc. ,85.8069
Sell,MNK,Mallinckrodt plc ,83.517
Sell,ZTS,Zoetis Inc. ,88.4838
Sell,KHC,The Kraft Heinz Company,83.5325
Sell,CSRA,CSRA Inc.,83.9579
Sell,ARNC,Arconic Inc.,80.5552
