Buy,BA,Boeing Company (The) Common Sto ,9.14146
Buy,CAT,Caterpillar Inc. Common ,1.9167
Buy,COST,Costco Wholesale Corporation ,7.73128
Buy,DUK,Duke Energy Corporation (Holdin ,15.2775
Buy,EXC,Exelon Corporation Common ,2.08299
Buy,FDX,FedEx Corporation Common ,5.74172
Buy,GD,General Dynamics Corporation Co ,6.00465
Buy,GILD,Gilead Sciences Inc. ,12.1899
Buy,GOOG,Alphabet Inc.,13.0936
Buy,GS,Goldman Sachs Group Inc. (The) ,4.90209
Buy,MRK,Merck & Company Inc. Common St ,3.1753
Buy,NEE,NextEra Energy Inc. Common Sto ,9.17043
Buy,NVDA,NVIDIA Corporation ,15.5407
Buy,SBUX,Starbucks Corporation ,1.40885
Buy,SLB,Schlumberger N.V. Common ,8.33492
Buy,SO,Southern Company (The) Common S ,2.66622
Buy,SNAP,Snap Inc.,19.6299
Sell,BAC,Bank of America Corporation Com ,83.1755
Sell,EMR,Emerson Electric Company Common ,84.1883
Sell,ORCL,Oracle Corporation ,94.4469
Sell,WBA,Walgreens Boots Alliance Inc.,87.7793
