Buy,ABT,Abbott Laboratories Common Stoc ,16.9745
Buy,AGN,Allergan Inc. Common ,4.21939
Buy,ALL,Allstate Corporation (The) Comm ,9.1839
Buy,AXP,American Express Company Common ,11.1728
Buy,CL,Colgate-Palmolive Company Commo ,17.9623
Buy,COF,Capital One Financial Corporati ,7.13834
Buy,COP,ConocoPhillips Common ,15.0609
Buy,COST,Costco Wholesale Corporation ,9.40211
Buy,EMR,Emerson Electric Company Common ,2.03677
Buy,GM,General Motors Company Common S ,11.491
Buy,GS,Goldman Sachs Group Inc. (The) ,6.12673
Buy,JPM,JP Morgan Chase & Co. Common St ,10.603
Buy,MS,Morgan Stanley Common ,17.8253
Buy,OXY,Occidental Petroleum Corporatio ,15.0008
Buy,BABA,Alibaba Group Holding Limited A,6.34143
Buy,KHC,The Kraft Heinz Company,5.5262
Buy,SNAP,Snap Inc.,10.6821
Sell,CELG,Celgene Corporation ,88.6584
Sell,SLB,Schlumberger N.V. Common ,84.3809
Sell,WBA,Walgreens Boots Alliance Inc.,87.6646
Sell,VIX,VOLATILITY S&P 500,94.3732
