Buy,BMY,Bristol-Myers Squibb Company Co ,5.42104
Buy,BSX,Boston Scientific Corporation C ,1.23459
Buy,BWA,BorgWarner Inc. Common ,13.0066
Buy,CA,CA Inc. ,5.00063
Buy,CAH,Cardinal Health Inc. Common St ,6.599
Buy,CAT,Caterpillar Inc. Common ,11.787
Buy,CELG,Celgene Corporation ,14.0178
Buy,CHK,Chesapeake Energy Corporation C ,12.3377
Buy,CHRW,C.H. Robinson Worldwide Inc. ,11.5315
Buy,CHTR,Charter Communications Inc. ,2.18663
Buy,CI,Cigna Corporation Common ,13.2021
Buy,CMG,Chipotle Mexican Grill Inc. Co ,16.6662
Buy,CNP,CenterPoint Energy Inc (Holdin ,3.41918
Buy,COG,Cabot Oil & Gas Corporation Com ,2.51704
Buy,COH,Coach Inc. Common ,10.253
Buy,COP,ConocoPhillips Common ,3.971
Buy,COST,Costco Wholesale Corporation ,14.5786
Buy,CPB,Campbell Soup Company Common St ,9.81461
Buy,CTAS,Cintas Corporation ,1.83792
Buy,CTL,CenturyLink Inc. Common ,5.67934
Buy,CVX,Chevron Corporation Common Stoc ,11.9437
Buy,CXO,Concho Resources Inc. Common St ,11.381
Buy,DFS,Discover Financial Services Com ,10.348
Buy,DISCA,Discovery Communications Inc ,5.22868
Buy,DISCK,Discovery Communications Inc ,4.541
Buy,DOV,Dover Corporation Common ,13.1166
Buy,DVN,Devon Energy Corporation Common ,1.58733
Buy,EBAY,eBay Inc. ,8.20151
Buy,ED,Consolidated Edison Inc. Commo ,15.1631
Buy,EOG,EOG Resources Inc. Common Stoc ,18.0019
Buy,EQIX,Equinix Inc. ,13.3248
Buy,EQT,EQT Corporation Common ,8.88158
Buy,FFIV,F5 Networks Inc. ,13.5376
Buy,FIS,Fidelity National Information S ,12.3531
Buy,FLR,Fluor Corporation Common ,14.4719
Buy,FLS,Flowserve Corporation Common St ,6.48116
Buy,FRT,Federal Realty Investment Trust ,6.75797
Buy,GD,General Dynamics Corporation Co ,7.90138
Buy,GIS,General Mills Inc. Common Stoc ,17.9978
Buy,GM,General Motors Company Common S ,2.35553
Buy,GRMN,Garmin Ltd. ,11.4818
Buy,LVLT,Level 3 Communications Inc. Co ,11.1109
Buy,MAA,Mid-America Apartment Communiti ,3.28542
Buy,MAT,Mattel Inc. ,4.04562
Buy,MCD,McDonald's Corporation Common S ,12.9904
Buy,MCHP,Microchip Technology Incorporat ,18.8486
Buy,MCK,McKesson Corporation Common Sto ,1.97878
Buy,MLM,Martin Marietta Materials Inc. ,13.5484
Buy,MU,Micron Technology Inc. ,14.9476
Buy,MUR,Murphy Oil Corporation Common S ,16.4591
Buy,MYL,Mylan Inc. ,16.8936
Buy,NBL,Noble Energy Inc. Common ,3.14312
Buy,NDAQ,The NASDAQ OMX Group Inc. ,8.32856
Buy,NRG,NRG Energy Inc. Common ,13.5182
Buy,NWL,Newell Rubbermaid Inc. Common S ,7.73101
Buy,NWSA,News Corporation ,2.40634
Buy,OKE,ONEOK Inc. Common ,15.2779
Buy,ORLY,O'Reilly Automotive Inc. ,1.74668
Buy,OXY,Occidental Petroleum Corporatio ,16.0063
Buy,PEP,Pepsico Inc. Common ,14.2856
Buy,PFE,Pfizer Inc. Common ,5.72375
Buy,PPG,PPG Industries Inc. Common Sto ,13.7383
Buy,PRGO,Perrigo Company ,19.213
Buy,PRU,Prudential Financial Inc. Comm ,16.2034
Buy,PSA,Public Storage Common ,19.3125
Buy,PWR,Quanta Services Inc. Common St ,1.23436
Buy,PXD,Pioneer Natural Resources Compa ,4.20402
Buy,QCOM,QUALCOMM Incorporated ,19.3372
Buy,RJF,Raymond James Financial Inc. C ,1.75509
Buy,ROK,Rockwell Automation Inc. Commo ,19.7629
Buy,RRC,Range Resources Corporation Com ,9.26621
Buy,SCG,SCANA Corporation Common ,5.26726
Buy,SHW,Sherwin-Williams Company (The)  ,3.52327
Buy,SIG,Signet Jewelers Limited Common  ,13.6748
Buy,SLG,SL Green Realty Corporation Com ,1.34881
Buy,SNI,Scripps Networks Interactive I ,15.8387
Buy,BLK,BlackRock Inc,2.39374
Buy,DLPH, Delphi Automotive plc Ordinary  ,9.66282
Buy,FB, Facebook  Inc. ,15.9252
Buy,HAS, Hasbro  Inc. ,8.90323
Buy,HCA, HCA Holdings  Inc. Common ,12.6937
Buy,HCP, HCP  Inc. Common ,8.33296
Buy,HES, Hess Corporation Common ,3.59377
Buy,HP, Helmerich & Payne  Inc. Common  ,3.92946
Buy,LKQ, LKQ Corporation ,16.6684
Buy,LLY, Eli Lilly and Company Common St ,12.2756
Buy,MDLZ, Mondelez International  Inc. ,3.91735
Buy,MPC, Marathon Petroleum Corporation  ,13.0863
Buy,XYL, Xylem Inc. Common ,5.93567
Buy,SPY,SPDR S&P 500 ETF,19.0916
Buy,EVHC,Envision Healthcare Holdings Inc. ,12.7241
Buy,MNK,Mallinckrodt plc ,1.3541
Buy,ALLE,Allegion plc Ordinary Shares ,16.6672
Buy,NAVI,Navient Corporation ,5.18501
Buy,ANTM,Anthem Inc. Common,3.43924
Buy,PYPL,PayPal Holdings  Inc.,19.1639
Buy,HPE,Hewlett Packard Enterprise Company,13.2257
