Buy,AMD,Advanced Micro Devices Inc. Co ,5.55573
Buy,CMCSA,Comcast Corporation ,5.33188
Buy,DAL,Delta Air Lines Inc. (New) Comm ,16.6664
Buy,EXC,Exelon Corporation Common ,12.5024
Buy,GD,General Dynamics Corporation Co ,15.7581
Buy,JNJ,Johnson & Johnson Common ,19.4388
Buy,SBUX,Starbucks Corporation ,4.48208
Buy,FB, Facebook  Inc. ,9.62753
Buy,KHC,The Kraft Heinz Company,17.7805
Sell,ALL,Allstate Corporation (The) Comm ,88.2517
Sell,BA,Boeing Company (The) Common Sto ,85.4261
Sell,COP,ConocoPhillips Common ,88.8903
Sell,DD,E.I. du Pont de Nemours and Com ,94.9999
Sell,DUK,Duke Energy Corporation (Holdin ,95.4738
Sell,F,Ford Motor Company Common ,87.4997
Sell,GE,General Electric Company Common ,98.8181
Sell,GS,Goldman Sachs Group Inc. (The) ,87.2701
Sell,INTC,Intel Corporation ,95.2862
Sell,MRK,Merck & Company Inc. Common St ,81.8566
Sell,TGT,Target Corporation Common ,84.0578
Sell,BLK,BlackRock Inc,90.3044
Sell,HAL, Halliburton Company Common Stoc ,95.8325
Sell,IBM, International Business Machines ,94.8748
Sell,MDLZ, Mondelez International  Inc. ,86.4075
Sell,SNAP,Snap Inc.,83.3333
