Buy,BAC,Bank of America Corporation Com ,18.5209
Buy,CL,Colgate-Palmolive Company Commo ,8.53269
Buy,COST,Costco Wholesale Corporation ,11.1219
Buy,JNJ,Johnson & Johnson Common ,4.9258
Buy,KO,Coca-Cola Company (The) Common  ,16.1613
Buy,MCD,McDonald's Corporation Common S ,16.5328
Buy,MRK,Merck & Company Inc. Common St ,7.70575
Buy,MSFT,Microsoft Corporation ,12.0721
Buy,PFE,Pfizer Inc. Common ,6.20948
Buy,KMI, Kinder Morgan  Inc. Common Stoc ,8.99435
Buy,KHC,The Kraft Heinz Company,3.32706
Sell,BIIB,Biogen Idec Inc. ,93.9338
Sell,CMCSA,Comcast Corporation ,86.3866
Sell,COF,Capital One Financial Corporati ,90.2557
Sell,MMM,3M Company Common ,94.3606
Sell,MO,Altria Group Inc. ,84.2833
Sell,MON,Monsanto Company Common ,83.6424
Sell,NVDA,NVIDIA Corporation ,96.7516
Sell,TWX,Time Warner Inc. New Common Sto ,80.0001
Sell,HON, Honeywell International Inc. Co ,98.571
Sell,VIX,VOLATILITY S&P 500,91.6665
