Buy,ALL,Allstate Corporation (The) Comm ,4.95283
Buy,CMCSA,Comcast Corporation ,19.4687
Buy,GS,Goldman Sachs Group Inc. (The) ,11.9031
Buy,MET,MetLife Inc. Common ,13.4897
Buy,SO,Southern Company (The) Common S ,7.95773
Buy,GLD, SPDR Gold Trust ,11.9037
Buy,LLY, Eli Lilly and Company Common St ,8.3328
Buy,AAL,American Airlines Group Inc. ,9.6948
Buy,SNAP,Snap Inc.,7.75189
Buy,VIX,VOLATILITY S&P 500,16.0608
Sell,AMD,Advanced Micro Devices Inc. Co ,90.7404
Sell,BAC,Bank of America Corporation Com ,94.8988
Sell,CL,Colgate-Palmolive Company Commo ,93.3374
Sell,DD,E.I. du Pont de Nemours and Com ,92.0618
Sell,DOW,Dow Chemical Company (The) Comm ,94.0706
Sell,EMR,Emerson Electric Company Common ,85.1863
Sell,MCD,McDonald's Corporation Common S ,91.856
Sell,MSFT,Microsoft Corporation ,90.5604
Sell,NFLX,Netflix Inc. ,92.5151
Sell,NKE,Nike Inc. Common ,90.2521
Sell,OXY,Occidental Petroleum Corporatio ,88.7457
Sell,PG,Procter & Gamble Company (The)  ,92.2219
Sell,PM,Philip Morris International Inc ,80.3947
Sell,SBUX,Starbucks Corporation ,96.2955
Sell,SLB,Schlumberger N.V. Common ,84.5681
Sell,BRK-B,Berkshire Hathaway Inc.,86.1078
Sell,FB, Facebook  Inc. ,88.889
Sell,HAL, Halliburton Company Common Stoc ,93.8259
Sell,HON, Honeywell International Inc. Co ,94.9523
Sell,IBM, International Business Machines ,85.4087
Sell,MDLZ, Mondelez International  Inc. ,97.6851
Sell,SPY,SPDR S&P 500 ETF,84.8031
Sell,FOX,Twenty-First Century Fox Inc. ,93.3344
Sell,GOOGL,Alphabet Inc.,95.3927
