Buy,AIZ,Assurant Inc. Common ,17.0371
Buy,AMG,Affiliated Managers Group Inc. ,1.65419
Buy,APA,Apache Corporation Common ,3.54806
Buy,APC,Anadarko Petroleum Corporation  ,5.59284
Buy,CAT,Caterpillar Inc. Common ,18.3919
Buy,CBOE,CBOE Holdings Inc. ,16.5869
Buy,CHK,Chesapeake Energy Corporation C ,9.345
Buy,CHRW,C.H. Robinson Worldwide Inc. ,15.6398
Buy,EQIX,Equinix Inc. ,8.48671
Buy,IRM,Iron Mountain Incorporated (Del ,5.83313
Buy,ITW,Illinois Tool Works Inc. Common ,14.0069
Buy,K,Kellogg Company Common ,16.2637
Buy,KIM,Kimco Realty Corporation Common ,13.3778
Buy,MAC,Macerich Company (The) Common S ,2.98353
Buy,MAT,Mattel Inc. ,17.6255
Buy,MS,Morgan Stanley Common ,10.0454
Buy,MUR,Murphy Oil Corporation Common S ,15.3372
Buy,NBL,Noble Energy Inc. Common ,2.48308
Buy,NFX,Newfield Exploration Company Co ,7.03993
Buy,NOV,National Oilwell Varco Inc. Co ,17.603
Buy,NUE,Nucor Corporation Common ,7.4468
Buy,NWL,Newell Rubbermaid Inc. Common S ,9.99975
Buy,SCG,SCANA Corporation Common ,5.67914
Buy,SEE,Sealed Air Corporation Common S ,8.03224
Buy,SIG,Signet Jewelers Limited Common  ,13.9138
Buy,SNA,Snap-On Incorporated Common Sto ,2.7943
Buy,SPG,Simon Property Group Inc. Comm ,11.8471
Buy,HPQ, Hewlett-Packard Company Common  ,18.4822
Sell,AEP,American Electric Power Company ,81.2088
Sell,AES,The AES Corporation Common Stoc ,86.6667
Sell,AGN,Allergan Inc. Common ,80.3872
Sell,AJG,Arthur J. Gallagher & Co. Commo ,87.7778
Sell,AKAM,Akamai Technologies Inc. ,83.3986
Sell,ALXN,Alexion Pharmaceuticals Inc. ,98.5922
Sell,AME,AMETEK Inc. ,83.4117
Sell,AMGN,Amgen Inc. ,95.8507
Sell,AMT,American Tower Corporation (REI ,92.4824
Sell,AON,Aon plc Class A Ordinary Shares ,94.5348
Sell,AWK,American Water Works Company I ,95.7848
Sell,AXP,American Express Company Common ,84.3407
Sell,BLL,Ball Corporation Common ,86.6662
Sell,BMY,Bristol-Myers Squibb Company Co ,90.5264
Sell,BXP,Boston Properties Inc. Common  ,87.2117
Sell,C,Citigroup Inc. Common ,83.8377
Sell,CAH,Cardinal Health Inc. Common St ,96.9697
Sell,CB,Chubb Corporation (The) Common  ,92.5456
Sell,CBS,CBS Corporation Class B Common  ,95.4445
Sell,CCI,Crown Castle International Corp ,81.4242
Sell,CCL,Carnival Corporation Common Sto ,89.5625
Sell,CERN,Cerner Corporation ,90.8888
Sell,CINF,Cincinnati Financial Corporatio ,90.2188
Sell,CMG,Chipotle Mexican Grill Inc. Co ,91.2238
Sell,CMI,Cummins Inc. Common ,88.4638
Sell,CNC,Centene Corporation Common Stoc ,97.5714
Sell,CNP,CenterPoint Energy Inc (Holdin ,88.3832
Sell,COF,Capital One Financial Corporati ,91.1463
Sell,COH,Coach Inc. Common ,80.3925
Sell,ISRG,Intuitive Surgical Inc. ,89.6053
Sell,JNPR,Juniper Networks Inc. Common S ,92.9001
Sell,KMB,Kimberly-Clark Corporation Comm ,94.166
Sell,KO,Coca-Cola Company (The) Common  ,84.6167
Sell,KSU,Kansas City Southern Common Sto ,93.2832
Sell,LEN,Lennar Corporation Class A Comm ,82.5398
Sell,MAR,Marriot International Common St ,91.2803
Sell,MCO,Moody's Corporation Common Stoc ,96.4657
Sell,MDT,Medtronic Inc. Common ,90.6867
Sell,MET,MetLife Inc. Common ,94.8439
Sell,MHK,Mohawk Industries Inc. Common  ,88.0935
Sell,MJN,Mead Johnson Nutrition Company  ,80.9524
Sell,MMC,Marsh & McLennan Companies Inc ,93.5566
Sell,MRK,Merck & Company Inc. Common St ,90.7958
Sell,MTB,M&T Bank Corporation Common Sto ,98.3449
Sell,MYL,Mylan Inc. ,81.8692
Sell,NEE,NextEra Energy Inc. Common Sto ,80.9867
Sell,NEM,Newmont Mining Corporation (Hol ,84.5241
Sell,NWSA,News Corporation ,87.3012
Sell,ORCL,Oracle Corporation ,88.7884
Sell,SJM,J.M. Smucker Company (The) New  ,96.4287
Sell,HRB, H&R Block  Inc. Common ,92.1629
Sell,UAA,Under Armour  Inc. Class A,89.4839
