Buy,AMZN,Amazon.com Inc. ,9.36731
Buy,BA,Boeing Company (The) Common Sto ,15.4478
Buy,CAT,Caterpillar Inc. Common ,15.2647
Buy,CL,Colgate-Palmolive Company Commo ,11.88
Buy,GOOG,Alphabet Inc.,15.7981
Buy,MRK,Merck & Company Inc. Common St ,3.26235
Buy,NEE,NextEra Energy Inc. Common Sto ,16.6667
Buy,NVDA,NVIDIA Corporation ,17.0839
Buy,PEP,Pepsico Inc. Common ,1.0411
Buy,SPG,Simon Property Group Inc. Comm ,15.3996
Buy,GOOGL,Alphabet Inc.,11.4747
Buy,KHC,The Kraft Heinz Company,5.41704
Sell,BIIB,Biogen Idec Inc. ,96.6887
Sell,BK,Bank of New York Mellon Corpora ,84.9608
Sell,CMCSA,Comcast Corporation ,97.037
Sell,COF,Capital One Financial Corporati ,97.3388
Sell,FDX,FedEx Corporation Common ,91.5222
Sell,GILD,Gilead Sciences Inc. ,96.0648
Sell,GS,Goldman Sachs Group Inc. (The) ,84.9765
Sell,MO,Altria Group Inc. ,81.2643
Sell,MON,Monsanto Company Common ,97.8237
Sell,NFLX,Netflix Inc. ,92.4594
Sell,T,AT&T Inc. ,90.0287
Sell,TGT,Target Corporation Common ,92.2056
Sell,LLY, Eli Lilly and Company Common St ,89.4825
Sell,WBA,Walgreens Boots Alliance Inc.,87.44
Sell,PYPL,PayPal Holdings  Inc.,86.2788
