4593,FUD, E-TRACS USB Bloomberg Commodity ,N/A,N/A
1580,FUR,Winthrop Realty Trust New Commo ,Financial,REIT - Diversified
10006,FWDD,AdvisorShares Madrona Forward Domestic ETF,US Equity ETF,
10008,FWDI,AdvisorShares Madrona Forward International ETF,Global Equity ETF,
4597,FXB, Rydex CurrencyShares British Po ,N/A,N/A
4598,FXC, Rydex CurrencyShares Canadian D ,N/A,N/A
4603,FXY, Rydex CurrencyShares Japanese Y ,N/A,N/A
4612,GAT, Georgia Power Company Series 20 ,N/A,N/A
4618,GCC, GreenHaven Continuous Commodity ,N/A,N/A
1610,GCO,Genesco Inc. Common ,Services,Apparel Stores
1614,GDOT,Green Dot Corporation Class A C ,Services,Business Services
4655,GJV, Synthetic Fixed-Income Securiti ,N/A,N/A
1668,GLPW,Global Power Equipment Group In ,Industrial Goods,Diversified Machinery
1677,GMET,GeoMet Inc. ,Basic Materials,Oil & Gas Drilling & Exploration
4671,GNC, GNC Holdings  Inc. Class A Comm ,Services,Drug Stores
1684,GNK,Genco Shipping & Trading Limite ,Services,Shipping
4683,GRFS, Grifols  S.A. ,N/A,N/A
4687,GRU, AB Svensk Ekportkredit (Swedish ,N/A,N/A
1728,GSI,General Steel Holdings Inc. Co ,Basic Materials,Steel & Iron
1731,GSL,Global Ship Lease Inc New Class ,Services,Shipping
1735,GST,Gastar Exploration Ltd New Ordi ,Basic Materials,Independent Oil & Gas
4701,GTE, Gran Tierra Energy Inc. Common  ,Basic Materials,Independent Oil & Gas
4711,GUA, Gulf Power Company Series 2011A ,N/A,N/A
4728,GYB, CABCO Series 2004-101 Trust Gol ,N/A,N/A
4729,GYC, Corporate Asset Backed Corp CAB ,N/A,N/A
4747,HAYN, Haynes International  Inc. ,Basic Materials,Steel & Iron
4748,HBAN, Huntington Bancshares Incorpora ,Financial,Regional - Midwest Banks
4792,HFBC, HopFed Bancorp  Inc. ,Financial,Savings & Loans
4810,HIHO, Highway Holdings Limited ,Industrial Goods,Metal Fabrication
4811,HII, Huntington Ingalls Industries   ,Industrial Goods,Aerospace/Defense Products & Services
4853,HNT, Health Net Inc. Common ,Healthcare,Health Care Plans
4863,HOME, Home Federal Bancorp  Inc. ,Financial,Savings & Loans
4876,HPJ, Hong Kong Highpower Technology ,Industrial Goods,Industrial Electrical Equipment
4878,HPP, Hudson Pacific Properties  Inc. ,Financial,REIT - Office
4883,HPY, Heartland Payment Systems  Inc. ,Services,Business Services
4895,HSC, Harsco Corporation Common ,Basic Materials,Steel & Iron
4899,HSII, Heidrick & Struggles Internatio ,Services,Staffing & Outsourcing Services
4900,HSKA, Heska Corporation ,Healthcare,Biotechnology
4918,HTGZ, Hercules Technology Growth Capi ,N/A,N/A
4941,HWCC, Houston Wire & Cable Company ,Services,Industrial Equipment Wholesale
