AAP,Advance Auto Parts Inc Advance  
ADAT,Authentidate Holding Corp. 
ADSK,Autodesk Inc. 
AINV,Apollo Investment Corporation 
AMAT,Applied Materials Inc. 
BBSI,Barrett Business Services Inc. 
BONT,The Bon-Ton Stores Inc. 
BORN,China New Borun Corporation Ame 
BRC,Brady Corporation Common 
BRCD,Brocade Communications Systems 
CATO,Cato Corporation (The) Class A  
CSS,CSS Industries Inc. Common Sto 
CTRP,Ctrip.com International Ltd. 
CVCO,Cavco Industries Inc. 
DKS,Dick's Sporting Goods Inc Commo 
DLTR,Dollar Tree Inc. 
DRYS,DryShips Inc. 
EGHT,8x8 Inc 
EJ,E-House (China) Holdings Limite 
ELOS,Syneron Medical Ltd. 
ESEA,Euroseas Ltd. 
FFHL,Fuwei Films (Holdings) Co. Ltd 
FLO,Flowers Foods Inc. Common Stoc 
GPS,Gap Inc. (The) Common 
MENT,Mentor Graphics Corporation 
MNRO,Monro Muffler Brake Inc. 
NM,Navios Maritime Holdings Inc. C 
NNA,Navios Maritime Acquisition Cor 
NWY,New York & Company Inc. New Yo 
PERY,Perry Ellis International Inc. 
QADA,QAD Inc. 
QSII,Quality Systems Inc. 
RAVN,Raven Industries Inc. 
REX,REX American Resources Corporat 
ROST,Ross Stores Inc. 
SCVL,Shoe Carnival Inc. 
SFUN,SouFun Holdings Limited America 
SMRT,Stein Mart Inc. 
SSI,Stage Stores Inc. Common 
TGP,Teekay LNG Partners L.P. 
TK,Teekay Corporation Common 
TNK,Teekay Tankers Ltd. 
TOO,Teekay Offshore Partners L.P. C 
TTC,Toro Company (The) Common 
UNIS,Unilife Corporation 
WMT,Wal-Mart Stores Inc. Common St 
HGG, HHGregg  Inc. Common 
IGLD, Internet Gold Golden Lines Ltd. 
OBAS, Optibase Ltd. 
ROSG, Rosetta Genomics Ltd. 
ZX, China Zenix Auto International  
HOTR,Chanticleer Holdings Inc. 
ENZY,Enzymotec Ltd. 
COVS,Covisint Corporation 
CMCM,Cheetah Mobile Inc. American De
KEYS,Keysight Technologies Inc. Comm
ORPN,Bio Blast Pharma Ltd.
PRQR,ProQR Therapeutics N.V.
TENX,Tenax Therapeutics Inc.
HQCL,Hanwha Q CELLS Co. Ltd
CYRX,Cryoport  Inc.
