WMS,WMS Industries Inc. Common Stoc 
TZOO,Travelzoo Inc. 
AMG,Affiliated Managers Group Inc. 
AMGN,Amgen Inc. 
ASH,Ashland Inc. (NEW) Common 
BXS,BancorpSouth Inc. Common 
BOH,Bank of Hawaii Corporation Comm 
BMRC,Bank of Marin Bancorp 
BBCN, BBCN Bancorp  Inc. 
BHLB,Berkshire Hills Bancorp Inc. 
BRO,Brown & Brown Inc. Common Stoc 
CLMS,Calamos Asset Management Inc. 
CCBG,Capital City Bank Group 
CSFL,CenterState Banks Inc. 
CHFC, Chemical Financial Corporation 
CWBC,Community West Bancshares 
CCUR,Concurrent Computer Corporation 
CR,Crane Company Common 
CRVP,Crystal Rock Holdings Inc. 
DHI,D.R. Horton Inc. Common 
EBMT,Eagle Bancorp Montana Inc. 
ELS,Equity Lifestyle Properties In 
FCB,FCB Financial Holdings Inc. Cl
RACE,Ferrari N.V.
FFIC,Flushing Financial Corporation 
GABC,German American Bancorp Inc. 
GIGA,Giga-tronics Incorporated 
GGG,Graco Inc. Common 
HAL, Halliburton Company Common Stoc 
HFFC, HF Financial Corp. 
HMNF,HMN Financial Inc. 
HTCH, Hutchinson Technology Incorpora 
IBCP, Independent Bank Corporation 
JJSF,J & J Snack Foods Corp. 
KMB,Kimberly-Clark Corporation Comm 
LKFN,Lakeland Financial Corporation 
MRTN,Marten Transport Ltd. 
MBTF,M B T Financial Corp 
MCD,McDonald's Corporation Common S 
METR,Metro Bancorp Inc 
MBCN,Middlefield Banc Corp.
NBTB,NBT Bancorp Inc. 
NRIM,Northrim BanCorp Inc 
BKOR,Oak Ridge Financial Services I 
OSHC,Ocean Shore Holding Co. 
OPB,Opus Bank 
PKG,Packaging Corporation of Americ 
BTU,Peabody Energy Corporation Comm 
PEBK, Peoples Bancorp of North Caroli 
PLBC, Plumas Bancorp 
PBIP,Prudential Bancorp Inc. 
RMBS,Rambus Inc. 
RLI,RLI Corp. Common 
SANM,Sanmina-SCI Corporation 
SGB,Southwest Georgia Financial Cor 
STLD,Steel Dynamics Inc. 
SWFT,Swift Transportation Company Cl 
TBNK,Territorial Bancorp Inc. 
TESS,TESSCO Technologies Incorporate 
TRNS,Transcat Inc. 
TDG,Transdigm Group Incorporated Tr 
WIBC,Wilshire Bancorp Inc. 
YHOO,Yahoo! Inc. 
ZHNE,Zhone Technologies Inc. 
ZION,Zions Bancorporation 
MDWD,MediWound Ltd. 
PETS,PetMed Express Inc. 
CVTI,Covenant Transportation Group  
MJCO,Majesco
QIHU, Qihoo 360 Technology Co. Ltd. A 
OCN,Ocwen Financial Corporation NEW 
SMBC, Southern Missouri Bancorp  Inc. 
SMMF,Summit Financial Group Inc. 
