WMS,WMS Industries Inc. Common Stoc 
CCG,Campus Crest Communities Inc.  
DRYS,DryShips Inc. 
CVO,Cenveo Inc 
WUBA,58.com Inc. 
VIMC,Vimicro International Corporati 
SINA,Sina Corporation 
WB,Weibo Corporation 
DQ,DAQQ New Energy Corp. American  
LONG,eLong Inc. 
ARMK,ARAMARK Holdings Corporation 
CERE, Ceres  Inc. 
PLCE,The Children's Place Retail Sto 
CCM,Concord Medical Services Holdin 
CTRP,Ctrip.com International Ltd. 
EJ,E-House (China) Holdings Limite 
FGL,Fidelity and Guaranty Life Common 
GILT,Gilat Satellite Networks Ltd. 
GBDC, Golub Capital BDC  Inc. 
HI, Hillenbrand Inc Common 
DATE, Jiayuan.com International Ltd. 
GMCR,Green Mountain Coffee Roasters 
LEJU,Leju Holdings Limited 
LOW,Lowe's Companies Inc. Common S 
MICT,Micronet Enertec Technologies Inc. 
NTAP,NetApp Inc. 
PGR,Progressive Corporation (The) C 
RENN,Renren Inc. American Depositary 
CRM,Salesforce.com Inc Common 
SMTC,Semtech Corporation 
SFUN,SouFun Holdings Limited America 
XUE,Xueda Education Group American  
ZPIN,Zhaopin Limited American Deposi
EHIC,eHi Car Services Limited Americ
LB,L.B. Foster Company 
SLP,Simulations Plus Inc. 
AMPE, Ampio Pharmaceuticals  Inc. 
GEOS, Geospace Technologies Corporati 
PATI,Patriot Transportation Holding Inc
