ACN,Accenture plc. Class A Ordinary 
AMS,American Shared Hospital Servic 
BAS,Basic Energy Services Inc. Com 
CAG,ConAgra Foods Inc. Common Stoc 
CMC,Commercial Metals Company Commo 
ENV,Envestnet Inc Common 
GME,Gamestop Corporation Common Sto 
KBH,KB Home Common 
MU,Micron Technology Inc. 
NBY,NovaBay Pharmaceuticals Inc. C 
SCHL,Scholastic Corporation 
SCVL,Shoe Carnival Inc. 
UNAM,Unico American Corporation 
YGE,Yingli Green Energy Holding Com 
RLJE, RLJ Entertainment  Inc. 
IDSA,Industrial Services of America Inc. 
CGIX,Cancer Genetics Inc. 
AKER,Akers Biosciences Inc. 
SPWH,Sportsman's Warehouse Holdings Inc. 
NEOT,Neothetics Inc.
UPLD,Upland Software Inc.
CBAY,CymaBay Therapeutics Inc.
HQCL,Hanwha Q CELLS Co. Ltd
OPGN,OpGen  Inc.
HTGM,HTG Molecular Diagnostics  Inc.
BPMX,BioPharmX Corporation
AAAP,Advanced Accelerator Applications S.A.
AGLE,Aeglea Biotherapeutics  Inc.
DRIO,LabStyle Innovations Corp.
