KMI, Kinder Morgan  Inc. Common Stoc 
TPLM,Triangle Petroleum Corporation  
BPFH,Boston Private Financial Holdin 
CCCL,China Ceramics Co. Ltd. 
TCPI,TCP International Holdings Ltd.
WSO,Watsco Inc. Common 
FCFS,First Cash Financial Services  
TZOO,Travelzoo Inc. 
MSG,The Madison Square Garden Compa 
CART,Carolina Trust Bank 
CETV,Central European Media Enterpri 
HMNF,HMN Financial Inc. 
NWBI,Northwest Bancshares Inc. 
PEBK, Peoples Bancorp of North Caroli 
FRBK,Republic First Bancorp Inc. 
RCL,Royal Caribbean Cruises Ltd. Co 
SEIC,SEI Investments Company 
SHBI,Shore Bancshares Inc 
BSRR,Sierra Bancorp 
ACY,AeroCentury Corp. Common 
AWRE,Aware Inc. 
DNBF,DNB Financial Corp 
EMCF, Emclaire Financial Corp 
SBNY,Signature Bank 
UBOH,United Bancshares Inc. 
VISN,VisionChina Media Inc. 
ABT,Abbott Laboratories Common Stoc 
AFOP,Alliance Fiber Optic Products  
AXP,American Express Company Common 
ANAT,American National Insurance Com 
APH,Amphenol Corporation Common Sto 
ANGI, Angie's List  Inc. 
BXS,BancorpSouth Inc. Common 
BKU, BankUnited  Inc. Common 
BAS,Basic Energy Services Inc. Com 
BDN,Brandywine Realty Trust Common  
BRKL,Brookline Bancorp Inc. 
CFNL,Cardinal Financial Corporation 
CATY,Cathay General Bancorp 
CHKP,Check Point Software Technologi 
CBI,Chicago Bridge & Iron Company N 
CTXS,Citrix Systems Inc. 
KO,Coca-Cola Company (The) Common  
TCFC,The Community Financial Corp. 
CLB,Core Laboratories N.V. Common S 
CLGX,CoreLogic Inc. Common 
CCK,Crown Holdings Inc. 
CYS,CYS Investments Inc. Common St 
DGICA,Donegal Group Inc. 
EGBN,Eagle Bancorp Inc. 
EWBC,East West Bancorp Inc. 
EGP,EastGroup Properties Inc. Comm 
EFII,Electronics for Imaging Inc. 
EMC,EMC Corporation Common 
ESND,Essendant Inc.
EVR,Evercore Partners Inc Class A C 
EXPO,Exponent Inc. 
FFIV,F5 Networks Inc. 
FALC,FalconStor Software Inc. 
FFKT,Farmers Capital Bank Corporatio 
FMNB, Farmers National Banc Corp. 
FNLC,First Bancorp Inc (ME) 
FCCO,First Community Corporation 
FBNK, First Connecticut Bancorp  Inc. 
FTK,Flotek Industries Inc. Common  
FBHS, Fortune Brands Home & Security  
GGG,Graco Inc. Common 
HTLD, Heartland Express  Inc. 
HXL, Hexcel Corporation Common 
HMN, Horace Mann Educators Corporati 
HBNC, Horizon Bancorp (IN) 
HBAN, Huntington Bancshares Incorpora 
HBP,Huttig Building Products Inc. 
ITW,Illinois Tool Works Inc. Common 
KALU,Kaiser Aluminum Corporation 
KNX,Knight Transportation Inc. Com 
LRCX,Lam Research Corporation 
LSTR,Landstar System Inc. 
MAT,Mattel Inc. 
MNI,McClatchy Company (The) Common  
MLNX,Mellanox Technologies Ltd. 
MBCN,Middlefield Banc Corp.
MCRI,Monarch Casino & Resort Inc. 
NCOM,NATIONAL COMMERCE CORP
BABY,Natus Medical Incorporated 
NYCB,New York Community Bancorp Inc. 
NEM,Newmont Mining Corporation (Hol 
NLSN, Nielsen Holdings N.V. Common St 
NFBK,Northfield Bancorp Inc. 
NWE,NorthWestern Corporation Common 
NWFL,Norwood Financial Corp. 
OFLX,Omega Flex Inc. 
TIS,Orchids Paper Products Company  
PCBK,Pacific Continental Corporation 
PPBI,Pacific Premier Bancorp Inc 
PKG,Packaging Corporation of Americ 
PRGN,Paragon Shipping Inc. Class A C 
PFBX,Peoples Financial Corporation 
PFIS,Peoples Financial Services Corp. 
PLXS,Plexus Corp. 
PFBC,Preferred Bank 
PTC,PTC Inc. 
QCRH,QCR Holdings Inc. 
QCOM,QUALCOMM Incorporated 
RJF,Raymond James Financial Inc. C 
RLI,RLI Corp. Common 
RUSHA,Rush Enterprises Inc. 
SGMO,Sangamo BioSciences Inc. 
NOW,ServiceNow Inc. Common 
SIFI,SI Financial Group Inc. 
SLG,SL Green Realty Corporation Com 
SLM,SLM Corporation 
SCKT,Socket Mobile Inc. 
OKSB,Southwest Bancorp Inc. 
SGB,Southwest Georgia Financial Cor 
STJ,St. Jude Medical Inc. Common S 
STLD,Steel Dynamics Inc. 
SYK,Stryker Corporation Common Stoc 
SBCP,Sunshine Bancorp Inc.
SGC,Superior Uniform Group Inc. 
TEL,TE Connectivity Ltd. New Switze 
TCBI,Texas Capital Bancshares Inc. 
TXT,Textron Inc. Common 
TSCO,Tractor Supply Company 
TSC,Tristate Capital Holdings Inc. 
TUP,Tupperware Brands Corporation C 
TRCB,Two River Bancorp 
TYL,Tyler Technologies Inc. Common 
USB,U.S. Bancorp Common 
UFI,Unifi Inc. New Common 
UBSH,Union First Market Bankshares C 
URI,United Rentals Inc. Common Sto 
UFPI,Universal Forest Products Inc. 
WERN,Werner Enterprises Inc. 
WSBC,WesBanco Inc. 
YUM,Yum! Brands Inc. 
MLI,Mueller Industries Inc. Common 
UAL,United Continental Holdings 
CKH,SEACOR Holdings Inc. Common Sto 
TBI,TrueBlue Inc. Common 
ICBK,County Bancorp Inc.
DISH,DISH Network Corporation 
RCKY,Rocky Brands Inc. 
CFNB,California First National Banco 
CVBF,CVB Financial Corporation 
GHL,Greenhill Common 
HTS, Hatteras Financial Corp Hattera 
STRM,Streamline Health Solutions In 
UMPQ,Umpqua Holdings Corporation 
