WMS,WMS Industries Inc. Common Stoc 
CCG,Campus Crest Communities Inc.  
QIHU, Qihoo 360 Technology Co. Ltd. A 
ALCO,Alico Inc. 
ASNA, Ascena Retail Group  Inc. 
APIC,Apigee Corporation
BOBE,Bob Evans Farms Inc. 
CENT,Central Garden & Pet Company 
CFI,Culp Inc. Common 
FHCO,Female Health Company (The) 
GWRE,Guidewire Software Inc. Common 
OOMA,Ooma  Inc.
POWL,Powell Industries Inc. 
UTI,Universal Technical Institute I 
KLXI,KLX Inc.
ZX, China Zenix Auto International  
PRGN,Paragon Shipping Inc. Class A C 
GLBS,Globus Maritime Limited 
KEN,Kenon Holdings Ltd.
