WMS,WMS Industries Inc. Common Stoc 
CCG,Campus Crest Communities Inc.  
HMLP,Hoegh LNG Partners LP Common Un
CENT,Central Garden & Pet Company 
AEY,ADDvantage Technologies Group  
AGX,Argan Inc. Common 
HELI,CHC Group Ltd. 
DMND,Diamond Foods Inc. 
FSFR,Fifth Street Senior Floating Rate Corp. 
HRB, H&R Block  Inc. Common 
HQY,HealthEquity Inc.
JOUT,Johnson Outdoors Inc. 
MFRM, Mattress Firm Holding Corp. 
MCOX, Mecox Lane Limited 
NX,Quanex Building Products Corpor 
UNFI,United Natural Foods Inc. 
MTN,Vail Resorts Inc. Common 
MESG,Xura  Inc.
DRYS,DryShips Inc. 
ORIG, Ocean Rig UDW Inc. 
