CCG,Campus Crest Communities Inc.  
DANG,E-Commerce China Dangdang Inc.  
PSEC, Prospect Capital Corporation 
TAOM, Taomee Holdings Limited America 
ISLE,Isle of Capri Casinos Inc. 
VNET, 21Vianet Group  Inc. 
ANF,Abercrombie & Fitch Company Com 
ANFI, Amira Nature Foods Ltd Ordinary 
AVGO,Avago Technologies Limited 
BONA,Bona Film Group Limited 
CHS,Chico's FAS Inc. Common 
EDAP,EDAP TMS S.A. 
EVLV,EVINE Live Inc.
GES,Guess? Inc. Common 
NQ, NQ Mobile Inc. American Deposit 
PLL,Pall Corporation Common 
PRCP,Perceptron Inc. 
PVH,PVH Corp. Common 
QADA,QAD Inc. 
SFL,Ship Finance International Limi 
TLYS, Tilly's  Inc. Common 
GROW,U.S. Global Investors Inc. 
