CCG,Campus Crest Communities Inc.  
WMS,WMS Industries Inc. Common Stoc 
AVNW,Aviat Networks Inc. 
CASY,Caseys General Stores Inc. 
HELI,CHC Group Ltd. 
CSUN,China Sunergy Co. Ltd. 
JVA,Coffee Holding Co. Inc. 
PLAY,Dave &amp; Busters EntertainmentInc 
FCEL,FuelCell Energy Inc. 
GFN,General Finance Corporation 
HQY,HealthEquity Inc.
KFFB,Kentucky First Federal Bancorp 
KFY,Korn/Ferry International Common 
LAYN,Layne Christensen Company 
MW,Men's Wearhouse Inc. (The) Com 
MFRI,MFRI Inc. 
NSSC,NAPCO Security Technologies In 
NTWK,NetSol Technologies Inc. 
PSUN,Pacific Sunwear of California  
PTN,Palatin Technologies Inc. Comm 
PNY,Piedmont Natural Gas Company I 
SPA,Sparton Corporation Common Stoc 
TIVO,TiVo Inc. 
UNIS,Unilife Corporation 
UBA,Urstadt Biddle Properties Inc.  
YGE,Yingli Green Energy Holding Com 
MANU, Manchester United Ltd. Class A  
