CCG,Campus Crest Communities Inc.  
AMG,Affiliated Managers Group Inc. 
RACE,Ferrari N.V.
YHOO,Yahoo! Inc. 
QIHU, Qihoo 360 Technology Co. Ltd. A 
AVNW,Aviat Networks Inc. 
RHI,Robert Half International Inc.  
RCL,Royal Caribbean Cruises Ltd. Co 
SWI,Solarwinds Inc. Common 
BFIN,BankFinancial Corporation 
ARRY,Array BioPharma Inc. 
BBSI,Barrett Business Services Inc. 
CENT,Central Garden & Pet Company 
FTAI,Fortress Transportation and Infrastructure Investors LLC
HWKN, Hawkins  Inc. 
HW, Headwaters Incorporated Common  
HCSG, Healthcare Services Group  Inc. 
MLI,Mueller Industries Inc. Common 
OLN,Olin Corporation Common 
QCRH,QCR Holdings Inc. 
SPA,Sparton Corporation Common Stoc 
TGNA,TEGNA Inc.
UCBA,United Community Bancorp 
WYNN,Wynn Resorts Limited 
ADT, ADT Corporation Common 
AFFX,Affymetrix Inc. 
AGCO,AGCO Corporation Common 
ALLY,Ally Financial Inc. 
DOX,Amdocs Limited Common 
AXE,Anixter International Inc. Comm 
ATO,Atmos Energy Corporation Common 
ATW,Atwood Oceanics Inc. Common St 
ACLS,Axcelis Technologies Inc. 
BEAV,BE Aerospace Inc. 
BAX,Baxter International Inc. Commo 
BMR,Biomed Realty Trust Common Stoc 
BKH,Black Hills Corporation Common  
BOOT,LaCrosse Footwear Inc. 
CHRW,C.H. Robinson Worldwide Inc. 
CPHD,CEPHEID 
CMG,Chipotle Mexican Grill Inc. Co 
CSBK,Clifton Savings Bancorp Inc. 
CGNT,Cogentix Medical  Inc.
CRVL,CorVel Corp. 
DOW,Dow Chemical Company (The) Comm 
DSPG,DSP Group Inc. 
EW,Edwards Lifesciences Corporatio 
ESIO,Electro Scientific Industries  
EMR,Emerson Electric Company Common 
EQR,Equity Residential Common Share 
XOM,Exxon Mobil Corporation Common  
FEIC,FEI Company 
FHCO,Female Health Company (The) 
FISV,Fiserv Inc. 
FORM,FormFactor Inc. 
GILD,Gilead Sciences Inc. 
HRS, Harris Corporation Common 
HI, Hillenbrand Inc Common 
ILMN, Illumina  Inc. 
IXYS,IXYS Corporation 
JKHY,Jack Henry & Associates Inc. 
GMCR,Green Mountain Coffee Roasters 
KBAL,Kimball International Inc.
KNL,Knoll Inc. Common 
LAZ,Lazard LTD. Lazard LTD. Class  
LFVN, Lifevantage Corporation 
LFUS,Littelfuse Inc. 
LYB,LyondellBasell Industries NV Or 
MNK,Mallinckrodt plc 
KORS,Michael Kors Holdings Limited O 
MSON,MISONIX Inc. 
MOD,Modine Manufacturing Company Co 
MSI, Motorola Solutions  Inc. Common 
MYGN,Myriad Genetics Inc. 
NANO,Nanometrics Incorporated 
NHTC,NATURAL HEALTH TREND
NMM,Navios Maritime Partners LP Com 
OCLR,Oclaro Inc. 
PACB,Pacific Biosciences of Californ 
PNR,Pentair Inc. Common 
PFE,Pfizer Inc. Common 
PBI,Pitney Bowes Inc. Common 
PSEC, Prospect Capital Corporation 
QGEN,Qiagen N.V. 
QUIK,QuickLogic Corporation 
RNR, RenaissanceRe Holdings Ltd. Com 
R,Ryder System Inc. Common 
SMG,Scotts Miracle-Gro Company (The 
ST,Sensata Technologies Holding N. 
SLGN,Silgan Holdings Inc. 
SIRI,Sirius XM Radio Inc. 
SCCO,Southern Copper Corporation Com 
SPB,Spectrum Brands Holdings Inc.  
SXI,Standex International Corporati 
SBCP,Sunshine Bancorp Inc.
SYA,Symetra Financial Corporation C 
TNAV,TeleNav Inc. 
TSRA,Tessera Technologies Inc. 
TDW,Tidewater Inc. Common 
TWIN,Twin Disc Incorporated 
TYL,Tyler Technologies Inc. Common 
UDR,UDR Inc. Common 
ULTI,The Ultimate Software Group In 
UPS,United Parcel Service Inc. Com 
UPIP, Unwired Planet  Inc. 
USAK,USA Truck Inc. 
VIAV,Viavi Solutions Inc.
WRB,W.R. Berkley Corporation Common 
WNC,Wabash National Corporation Com 
POWL,Powell Industries Inc. 
SEV, Sevcon  Inc. 
ADM,Archer-Daniels-Midland Company  
NASB,NASB Financial Inc. 
TRR,TRC Companies Inc. Common Stoc 
