WMS,WMS Industries Inc. Common Stoc 
CCG,Campus Crest Communities Inc.  
ZX, China Zenix Auto International  
AEY,ADDvantage Technologies Group  
AGX,Argan Inc. Common 
DMND,Diamond Foods Inc. 
INTL,INTL FCStone Inc. 
KFY,Korn/Ferry International Common 
CMTL,Comtech Telecommunications Corp 
COST,Costco Wholesale Corporation 
HOFT, Hooker Furniture Corporation 
LAKE,Lakeland Industries Inc. 
MLNK,ModusLink Global Solutions Inc 
OPTT,Ocean Power Technologies Inc. 
VIRC,Virco Manufacturing Corporation 
ARIS,ARI Network Services Inc. 
BRT,BRT Realty Trust Common 
DLHC, DLH Holdings Corp. 
FGP,Ferrellgas Partners L.P. Commo 
FRAN, Francesca's Holdings Corporatio 
LAYN,Layne Christensen Company 
TAX, JTH Holding Inc. D/B/A Liberty  
MW,Men's Wearhouse Inc. (The) Com 
MNR,Monmouth Real Estate Investment 
FIZZ,National Beverage Corp. 
OLLI,Ollies Bargain Outlet Holdings  Inc.
SGMA,SigmaTron International Inc. 
VRA,Vera Bradley Inc. 
XCOM,Xtera Communications  Inc.
SGU,Star Gas Partners L.P. Common  
FORD,Forward Industries Inc. 
OSN,Ossen Innovation Co. Ltd. 
