CTCM,CTC Media Inc. 
PSUN,Pacific Sunwear of California  
YGE,Yingli Green Energy Holding Com 
AMCO,Armco Metals Holdings Inc 
ARTW,Art's-Way Manufacturing Co. In 
PSTR,PostRock Energy Corporation 
BGMD, BG Medicine  Inc. 
CLNT, Cleantech Solutions Internation 
DANG,E-Commerce China Dangdang Inc.  
ETAK, Elephant Talk Communications  I 
KEN,Kenon Holdings Ltd.
MICT,Micronet Enertec Technologies Inc. 
MDSY,BluePhoenix Solutions Ltd.
MOV,Movado Group Inc. Common 
OBCI,Ocean Bio-Chem Inc. 
SORL,SORL Auto Parts Inc. 
SWSH, Swisher Hygiene  Inc. 
THTI,THT Heat Transfer Technology I 
HOTR,Chanticleer Holdings Inc. 
CHCI,Comstock Holding Companies Inc 
MLSS,Milestone Scientific Inc.
RVP, Retractable Technologies  Inc.  
ACTS,Actions Semiconductor Co. Ltd. 
CRTN,Cartesian Inc.
FC,Franklin Covey Company Common S 
LNN,Lindsay Corporation Common Stoc 
NDRM,NeuroDerm Ltd.
PRGN,Paragon Shipping Inc. Class A C 
SONS,Sonus Networks Inc. 
VJET,Voxeljet AG 
RITT,RIT Technologies Ltd. 
OBAS, Optibase Ltd. 
