CCG,Campus Crest Communities Inc.  
AMRB,American River Bankshares 
AVT,Avnet Inc. Common 
CY,Cypress Semiconductor Corporati 
DLX,Deluxe Corporation Common 
EFSC,Enterprise Financial Services C 
FCS,Fairchild Semiconductor Interna 
FFIN,First Financial Bankshares Inc 
JCI,Johnson Controls Inc. Common S 
KLAC,KLA-Tencor Corporation 
NPBC,National Penn Bancshares Inc. 
ORI,Old Republic International Corp 
QSII,Quality Systems Inc. 
TZOO,Travelzoo Inc. 
ABAX,ABAXIS Inc. 
AMGN,Amgen Inc. 
CCUR,Concurrent Computer Corporation 
CRVP,Crystal Rock Holdings Inc. 
HMNF,HMN Financial Inc. 
NRIM,Northrim BanCorp Inc 
PBIP,Prudential Bancorp Inc. 
TBNK,Territorial Bancorp Inc. 
UIS,Unisys Corporation New Common S 
UTL,UNITIL Corporation Common 
BNK,C1 Financial Inc. Common
JBSS,John B. Sanfilippo & Son Inc. 
SVBI,Severn Bancorp Inc 
TDBK,TIDELANDS BANCSHARES 
TMP,Tompkins Financial Corporation  
AVNW,Aviat Networks Inc. 
EPAY,Bottomline Technologies Inc. 
BRCM,Broadcom Corporation 
CAM,Cameron International Corporati 
CASS,Cass Information Systems Inc 
CHMG,Chemung Financial Corporation 
CORT,Corcept Therapeutics Incorporat 
DDE,Dover Downs Gaming & Entertainm 
DVD,Dover Motorsports Inc. Common  
FBNC,First Bancorp 
FCAP,First Capital Inc. 
FSBW,FS Bancorp Inc. 
GLOP,GasLog Partners LP Common Units
GFF,Griffon Corporation Common Stoc 
HLIT, Harmonic Inc. 
LLL,L-3 Communications Holdings In 
LSBK,Lake Shore Bancorp Inc. 
MTW,Manitowoc Company Inc. (The) C 
MITK, Mitek Systems  Inc. 
NUTR,Nutraceutical International Cor 
OSTK,Overstock.com Inc. 
RVSB,Riverview Bancorp Inc 
SWI,Solarwinds Inc. Common 
SFG,StanCorp Financial Group Inc.  
SRDX,SurModics Inc. 
TPL,Texas Pacific Land Trust Common 
UBSI,United Bankshares Inc. 
USLM,United States Lime & Minerals  
OCN,Ocwen Financial Corporation NEW 
FLWS,1-800 FLOWERS.COM Inc. 
ABT,Abbott Laboratories Common Stoc 
ARG,Airgas Inc. Common 
BABA,Alibaba Group Holding Limited A
ADS,Alliance Data Systems Corporati 
MO,Altria Group Inc. 
AIT,Applied Industrial Technologies 
AMCC,Applied Micro Circuits Corporat 
ACAT,Arctic Cat Inc. 
AZPN,Aspen Technology Inc. 
AN,AutoNation Inc. Common 
BHI,Baker Hughes Incorporated Commo 
BWINB,Baldwin & Lyons Inc. 
BLL,Ball Corporation Common 
BOCH,Bank of Commerce Holdings (CA) 
BFIN,BankFinancial Corporation 
