DSX,Diana Shipping inc. common stoc 
CIZN, Citizens Holding Company 
HCBK, Hudson City Bancorp  Inc. 
KOSS,Koss Corporation 
NWFL,Norwood Financial Corp. 
NVEC,NVE Corporation 
ORIT,Oritani Financial Corp. 
SIFI,SI Financial Group Inc. 
ADHD,Alcobra Ltd. 
APT,Alpha Pro Tech Ltd. Common Sto 
CLRO,ClearOne Communications Inc. 
MPB,Mid Penn Bancorp 
OVBC,Ohio Valley Banc Corp. 
OSTK,Overstock.com Inc. 
PJC,Piper Jaffray Companies Common  
PGI,Premiere Global Services Inc 
ROSG, Rosetta Genomics Ltd. 
RCL,Royal Caribbean Cruises Ltd. Co 
SIAL,Sigma-Aldrich Corporation 
CNOB,ConnectOne Bancorp Inc. 
EMCF, Emclaire Financial Corp 
HTLD, Heartland Express  Inc. 
JMP,JMP Group Inc Common 
MFSF,MutualFirst Financial Inc. 
PMBC,Pacific Mercantile Bancorp 
SVBI,Severn Bancorp Inc 
UBCP,United Bancorp Inc. 
UBOH,United Bancshares Inc. 
AIMC,Altra Holdings Inc. 
AAL,American Airlines Group Inc. 
B,Barnes Group Inc. Common 
BNCN,BNC Bancorp 
COG,Cabot Oil & Gas Corporation Com 
CWST,Casella Waste Systems Inc. 
CFG,Citizens Financial Group Inc.
DGICA,Donegal Group Inc. 
DTE,DTE Energy Company Common 
FNFG,First Niagara Financial Group I 
LEA,Lear Corporation Common 
LYB,LyondellBasell Industries NV Or 
OFG,Oriental Financial Group Inc.  
BPOP,Popular Inc. 
PG,Procter & Gamble Company (The)  
PB, Prosperity Bancshares  Inc. Com 
SSD,Simpson Manufacturing Company  
SSB,South State Corporation
STT, State Street Corporation Common 
SGBK,Stonegate Bank
TEN,Tenneco Inc. Common 
WLB,Westmoreland Coal Company 
WHR,Whirlpool Corporation Common St 
NFBK,Northfield Bancorp Inc. 
PFBX,Peoples Financial Corporation 
SFE,Safeguard Scientifics Inc. New 
CBNJ,Cape Bancorp Inc. 
ALV,Autoliv Inc. Common 
BBGI,Beasley Broadcast Group Inc. 
VTR,Ventas Inc. Common 
