WMS,WMS Industries Inc. Common Stoc 
STRP,Straight Path Communications Inc. 
CVCY, Central Valley Community Bancor 
KMI, Kinder Morgan  Inc. Common Stoc 
MDGN, Medgenics  Inc. Common 
SKY,Skyline Corporation Common Stoc 
UNB,Union Bankshares Inc. 
UBFO, United Security Bancshares 
WABC,Westamerica Bancorporation 
AMRB,American River Bankshares 
BLX,Banco Latinoamericano de Comerc 
BAC,Bank of America Corporation Com 
BLK,BlackRock Inc
CPLP,Capital Product Partners L.P. 
CZFC,Citizens First Corporation 
CNS,Cohn & Steers Inc Common 
CBSH,Commerce Bancshares Inc. 
CY,Cypress Semiconductor Corporati 
DAL,Delta Air Lines Inc. (New) Comm 
DSX,Diana Shipping inc. common stoc 
FFIN,First Financial Bankshares Inc 
GFED,Guaranty Federal Bancshares In 
JBHT,J.B. Hunt Transport Services I 
NFLX,Netflix Inc. 
PCBK,Pacific Continental Corporation 
PLBC, Plumas Bancorp 
PNC,PNC Financial Services Group I 
TZOO,Travelzoo Inc. 
TNP,Tsakos Energy Navigation Ltd Co 
UFPI,Universal Forest Products Inc. 
WFC,Wells Fargo & Company Common St 
WTFC,Wintrust Financial Corporation 
XLNX,Xilinx Inc. 
KMG, KMG Chemicals  Inc. Common Stoc 
ASRV,AmeriServ Financial Inc. 
AF,Astoria Financial Corporation C 
PRXI,Premier Exhibitions Inc. 
STLY,Stanley Furniture Company Inc. 
SURG,Synergetics USA Inc. 
TAYD,Taylor Devices Inc. 
CFX,Colfax Corporation Common 
