ACFN,Acorn Energy Inc. 
ARL,American Realty Investors Inc. 
ATRM,Aetrium Incorporated 
BSET,Bassett Furniture Industries I 
CPHI,China Pharma Holdings Inc. Com 
DPW,Digital Power Corporation Commo 
FPP,FieldPoint Petroleum Corporatio 
FSI,Flexible Solutions Internationa 
FUL,H. B. Fuller Company Common Sto 
GBR,New Concept Energy Inc Common  
GLF,GulfMark Offshore Inc. New Com 
GMAN,Gordmans Stores Inc. 
KGJI,Kingold Jewelry Inc. 
LIME,Lime Energy Co. 
LULU,lululemon athletica inc. 
MAGS,Magal Security Systems Ltd. 
NFEC,NF Energy Saving Corporation 
OBCI,Ocean Bio-Chem Inc. 
OMN,OMNOVA Solutions Inc. Common St 
PAYX,Paychex Inc. 
PRGS,Progress Software Corporation 
QCCO,QC Holdings Inc. 
RRTS,Roadrunner Transportation Syste 
SIGM,Sigma Designs Inc. 
SNFCA,Security National Financial Cor 
TCI,Transcontinental Realty Investo 
TGC,Tengasco Inc. Common 
UNF,Unifirst Corporation Common Sto 
VRML,Vermillion Inc. 
AFB, AllianceBernstein National Muni 
AKP, Alliance California Municipal I 
CLNT, Cleantech Solutions Internation 
GEVO, Gevo  Inc. 
HEB, Hemispherx BioPharma  Inc. Comm 
HH, Hooper Holmes  Inc. Common Stoc 
MARK, Remark Media  Inc. 
NETE, Net Element International  Inc. 
RVP, Retractable Technologies  Inc.  
SGRP, SPAR Group  Inc. 
NSPR,InspireMD Inc. 
MBII,Marrone Bio Innovations Inc. 
IPDN,Professional Diversity Network LLC 
DGSE,DGSE Companies Inc. 
BDR,Blonder Tongue Laboratories Inc. 
ATOS,Atossa Genetics Inc. 
ARGS,Argos Therapeutics  Inc. 
NVFY,Nova Lifestyle Inc. 
CRTN,Cartesian Inc.
PVCT,Provectus Biopharmaceuticals I
CASI,CASI Pharmaceuticals Inc.
ADPT,Adeptus Health Inc. Common Stoc
OHGI,One Horizon Group Inc.
STDY,STEADYMED LTD.
COYN,COPsync  Inc.
KEN,Kenon Holdings Ltd.
DFFN,Diffusion Pharmace
IDXG,Interpace Diagnostics Group  Inc.
SCWX,SecureWorks Corp.
SUNW,Sunworks  Inc.
MATN,Mateon Therapeutics  Inc.
