CO,China Cord Blood Corporation. C 
CSCO,Cisco Systems Inc. 
EDAP,EDAP TMS S.A. 
EZPW,EZCORP Inc. 
JASO,JA Solar Holdings Co. Ltd. 
LB,L.B. Foster Company 
NTAP,NetApp Inc. 
NTES,NetEase Inc. 
PERY,Perry Ellis International Inc. 
PGR,Progressive Corporation (The) C 
PLCE,The Children's Place Retail Sto 
SBH,Sally Beauty Holdings Inc. (Na 
SMRT,Stein Mart Inc. 
SPLS,Staples Inc. 
SR,Spire Inc.
TGT,Target Corporation Common 
TWMC,Trans World Entertainment Corp. 
HI, Hillenbrand Inc Common 
MTOR, Meritor  Inc. Common 
ORIG, Ocean Rig UDW Inc. 
AKER,Akers Biosciences Inc. 
NXTD,NXT-ID Inc.
SFS,Smart & Final Stores Inc. Comm
