BBSI,Barrett Business Services Inc. 
REXX, Rex Energy Corporation 
LINE,Linn Energy LLC 
HBIO, Harvard Bioscience  Inc. 
CTCM,CTC Media Inc. 
BONA,Bona Film Group Limited 
OSIR,Osiris Therapeutics Inc. 
SZYM, Solazyme  Inc. 
OCC, Optical Cable Corporation 
MNKD,MannKind Corporation 
BLCM,Bellicum Pharmaceuticals Inc.
NMRX,Numerex Corp. 
RST,Rosetta Stone Rosetta Stone In 
JMBA,Jamba Inc. 
BSTC,BioSpecifics Technologies Corp 
CIA,Citizens Inc. Class A Common S 
GURE, Gulf Resources  Inc. 
STML,Stemline Therapeutics Inc. 
TA,TravelCenters of America LLC Co 
ICON, Iconix Brand Group  Inc. 
CAS,Castle (A.M.) & Co. Common Stoc 
AQXP,Aquinox Pharmaceuticals Inc. 
PETX,Aratana Therapeutics Inc. 
ARTX,Arotech Corporation 
ASTI,Ascent Solar Technologies Inc. 
EARS,Auris Medical Holding AG
BIOA,BioAmber Inc. 
BDE,Black Diamond Inc. 
BBLU,Blue Earth Inc.
CCXI, ChemoCentryx  Inc. 
CHMA,Chiasma  Inc.
CTAS,Cintas Corporation 
CDTI,Clean Diesel Technologies Inc. 
CTWS,Connecticut Water Service Inc. 
CNXR,Connecture Inc.
MCF,Contango Oil & Gas Company Comm 
CORR,CorEnergy Infrastructure Trust Inc. 
CUI, CUI Global  Inc. 
DSCO, Discovery Laboratories  Inc. 
DCO,Ducommun Incorporated Common St 
EMG,Emergent Capital  Inc.
ERN,Erin Energy Corporation
FBIO,Fortress Biotech  Inc.
FTEK,Fuel Tech Inc. 
HCHC,HC2 HOLDINGS INC
INGN,Inogen Inc. 
INO,Inovio Pharmaceuticals Inc. Co 
IPAR,Inter Parfums Inc. 
JAXB,Jacksonville Bancorp Inc. 
JST,Jinpan International Limited 
JMEI,Jumei International Holding Lim
KNDI,Kandi Technolgies Corp. 
KPTI,Karyopharm Therapeutics Inc. 
LEN,Lennar Corporation Class A Comm 
LWAY,Lifeway Foods Inc. 
NERV,Minerva Neurosciences Inc
CUR,Neuralstem Inc. Common 
OMEX,Odyssey Marine Exploration Inc 
ORM,Owens Realty Mortgage Inc. 
PAR, PAR Technology Corporation Comm 
PRKR,ParkerVision Inc. 
PFSW,PFSweb Inc. 
PGEM,Ply Gem Holdings Inc 
QIHU, Qihoo 360 Technology Co. Ltd. A 
RDNT,RadNet Inc. 
RELY,Real Industry  Inc.
RPRX,Repros Therapeutics Inc. 
SXCL,Steel Excel Inc.
SPLP, Steel Partners Holdings LP LTD  
STEM,StemCells Inc. 
STRL,Sterling Construction Company I 
STRS,Stratus Properties Inc. 
TTEC,TeleTech Holdings Inc. 
TAT,TransAtlantic Petroleum Ltd Ord 
UCP,UCP Inc. 
EGY,Vaalco Energy Inc Common 
VICL,Vical Incorporated 
VRNG,Vringo Inc. Common 
XRM,Xerium Technologies Inc. New C 
AKBA,Akebia Therapeutics Inc. 
DDD,3D Systems Corporation Common S 
RXDX,Ignyta Inc. 
ABAC,Aoxin Tianli Group Inc.
AMPH,Amphastar Pharmaceuticals Inc.
