AAP,Advance Auto Parts Inc Advance  
ACTS,Actions Semiconductor Co. Ltd. 
ASTI,Ascent Solar Technologies Inc. 
CCCL,China Ceramics Co. Ltd. 
CNET,ChinaNet Online Holdings Inc. 
CTRP,Ctrip.com International Ltd. 
DKS,Dick's Sporting Goods Inc Commo 
EPAY,Bottomline Technologies Inc. 
GASS,StealthGas Inc. 
GRVY,GRAVITY Co. Ltd. 
OSIS,OSI Systems Inc. 
SFUN,SouFun Holdings Limited America 
STV,China Digital TV Holding Co. L 
SYPR,Sypris Solutions Inc. 
TJX,TJX Companies Inc. (The) Commo 
URBN,Urban Outfitters Inc. 
VRS,Verso Paper Corp. Common 
WILC,G. Willi-Food International  L 
HAIN, The Hain Celestial Group  Inc. 
HTHT, China Lodging Group  Limited 
VNET, 21Vianet Group  Inc. 
GK,G&K Services Inc. 
EROS,Eros International Plc 
COTY,Coty Inc. 
ATHM,Autohome Inc. 
PLKI,Popeyes Louisiana Kitchen Inc. 
GWGH,GWG Holdings Inc
IMNP,Immune Pharmaceuticals Inc.
IMPR,Imprivata Inc. Common
MOMO,Momo Inc.
ZPIN,Zhaopin Limited American Deposi
UFAB,Unique Fabricating  Inc.
XBIT,XBiotech  Inc.
PXS,Pyxis Tankers Inc.
IDXG,Interpace Diagnostics Group  Inc.
