WMS,WMS Industries Inc. Common Stoc 
CCG,Campus Crest Communities Inc.  
ARWR,Arrowhead Research Corporation 
QIHU, Qihoo 360 Technology Co. Ltd. A 
ALCO,Alico Inc. 
DLA,Delta Apparel Inc. Common Stoc 
AMBA, Ambarella  Inc. 
AMSWA,American Software Inc. 
BKS,Barnes & Noble Inc. Common Sto 
COO,Cooper Companies Inc. (The) Co 
DEST,Destination Maternity Corporati 
DG,Dollar General Corporation Comm 
EXA, Exa Corporation 
EXPR,Express Inc. Common 
IDT, IDT Corporation New Preferred S 
KR,Kroger Company (The) Common Sto 
LE,Lands' End Inc. 
LRAD,LRAD Corporation 
MDT,Medtronic Inc. Common 
OVTI,OmniVision Technologies Inc. 
SEAC,SeaChange International Inc. 
SHLD,Sears Holdings Corporation 
SHOS, Sears Hometown and Outlet Store 
TTC,Toro Company (The) Common 
ULTA,Ulta Salon Cosmetics & Fragran 
ZUMZ,Zumiez Inc. 
TITN,Titan Machinery Inc. 
