BOTJ, Bank of the James Financial Gro 
ESSA,ESSA Bancorp Inc. 
FMNB, Farmers National Banc Corp. 
SAJA,Sajan Inc.
UHT,Universal Health Realty Income  
WFD,Westfield Financial Inc. 
CBNJ,Cape Bancorp Inc. 
DDE,Dover Downs Gaming & Entertainm 
DVD,Dover Motorsports Inc. Common  
FFNM,First Federal of Northern Michi 
FMBH,First Mid-Illinois Bancshares
ISSI,Integrated Silicon Solution In 
MCRL,Micrel Incorporated 
SBSI,Southside Bancshares Inc. 
WAYN,Wayne Savings Bancshares Inc. 
WSTG,Wayside Technology Group Inc. 
CNOB,ConnectOne Bancorp Inc. 
EVBS,Eastern Virginia Bankshares In 
FLIC,The First of Long Island Corpor 
JMP,JMP Group Inc Common 
NPK,National Presto Industries Inc 
NBN,Northeast Bancorp 
PMBC,Pacific Mercantile Bancorp 
SAL,Salisbury Bancorp Inc. Common  
AAN,Aaron's Inc. Common 
ABBV,AbbVie Inc. 
AAL,American Airlines Group Inc. 
B,Barnes Group Inc. Common 
BIIB,Biogen Idec Inc. 
BVSN,BroadVision Inc. 
COG,Cabot Oil & Gas Corporation Com 
CPF,Central Pacific Financial Corp  
DTE,DTE Energy Company Common 
FNFG,First Niagara Financial Group I 
FLIR,FLIR Systems Inc. 
FET, Forum Energy Technologies  Inc. 
JCI,Johnson Controls Inc. Common S 
LKFN,Lakeland Financial Corporation 
LEA,Lear Corporation Common 
MNI,McClatchy Company (The) Common  
MCO,Moody's Corporation Common Stoc 
NS,Nustar Energy L.P.  Common Unit 
ORIT,Oritani Financial Corp. 
PEBO,Peoples Bancorp Inc. 
BPOP,Popular Inc. 
PB, Prosperity Bancshares  Inc. Com 
COL,Rockwell Collins Inc. Common S 
SPG,Simon Property Group Inc. Comm 
SSB,South State Corporation
SAVE, Spirit Airlines  Inc. 
STT, State Street Corporation Common 
TEN,Tenneco Inc. Common 
VTR,Ventas Inc. Common 
VFC,V.F. Corporation Common 
WBC,Wabco Holdings Inc. Common Stoc 
WTBA,West Bancorporation 
WLB,Westmoreland Coal Company 
XRX,Xerox Corporation Common 
PFBX,Peoples Financial Corporation 
OCR,Omnicare Inc. Common 
INFA,Informatica Corporation 
ABCB,Ameris Bancorp 
