OS,ABC,AmerisourceBergen Corporation ( ,79.94,25.6036
OS,AGN,Allergan Inc. Common ,224.77,21.0757
OS,AIG,American International Group I ,61.67,28.7345
OS,ALK,Alaska Air Group Inc. Common S ,80.02,25.7965
OS,APA,Apache Corporation Common ,39.89,25.072
OS,AYI,Acuity Brands Inc (Holding Comp ,181.15,28.6941
OS,BEN,Franklin Resources Inc. Common ,42.06,26.1706
OS,BHGE,Baker Hughes Incorporated Commo ,32.8,22.0447
OS,CAH,Cardinal Health Inc. Common St ,65.16,16.7997
OS,CHK,Chesapeake Energy Corporation C ,3.88,26.9397
OS,CMG,Chipotle Mexican Grill Inc. Co ,317.92,23.0631
OS,CMI,Cummins Inc. Common ,151.28,26.7161
OS,COH,Coach Inc. Common ,41,27.0448
OS,CTL,CenturyLink Inc. Common ,19.38,24.6957
OS,CXO,Concho Resources Inc. Common St ,108.05,26.1521
OS,DISCA,Discovery Communications Inc ,22.24,27.407
OS,DISCK,Discovery Communications Inc ,21.03,24.8748
OS,DVA,DaVita Inc. Common ,56.56,27.7524
OS,EOG,EOG Resources Inc. Common Stoc ,83.38,27.7679
OS,FLR,Fluor Corporation Common ,37.77,20.7024
OS,FLS,Flowserve Corporation Common St ,38.39,25.0135
OS,FTI,FMC Technologies Inc. Common S ,25.57,27.5009
OS,GE,General Electric Company Common ,24.75,29.3876
OS,GT,Goodyear Tire & Rubber Company  ,29.91,21.2471
OS,JCI,Johnson Controls Inc. Common S ,36.89,21.3423
OS,LB,L.B. Foster Company ,37.55,25.4366
OS,LEG,Leggett & Platt Incorporated C ,46.53,29.7948
OS,LUK,Leucadia National Corporation C ,23.89,22.5179
OS,LUV,Southwest Airlines Company Comm ,53.15,27.82
OS,LVLT,Level 3 Communications Inc. Co ,52.99,25.2801
OS,M,Macy's Inc Common ,19.62,27.3462
OS,MCK,McKesson Corporation Common Sto ,146.83,22.2597
OS,MET,MetLife Inc. Common ,46.95,27.1637
OS,MLM,Martin Marietta Materials Inc. ,200.41,28.9556
OS,MO,Altria Group Inc. ,64.3,28.5137
OS,MOS,Mosaic Company (The) Common Sto ,20.1,28.6878
OS,MYL,Mylan Inc. ,30.56,26.0903
OS,NBL,Noble Energy Inc. Common ,23.02,20.1669
OS,PCLN,priceline.com Incorporated ,1812.97,28.0557
OS,PDCO,Patterson Companies Inc. ,36.76,19.6722
OS,PRU,Prudential Financial Inc. Comm ,102.66,29.9887
OS,PXD,Pioneer Natural Resources Compa ,131.27,28.7405
OS,SCHW,Charles Schwab Corporation (The ,39.67,27.6519
OS,SLB,Schlumberger N.V. Common ,63.03,29.3305
OS,UAL,United Continental Holdings ,64.7,29.2716
OS,VNO,Vornado Realty Trust Common Sto ,75.3,28.182
OS,WMB,Williams Companies Inc. (The)  ,29.08,26.8585
OS,XOM,Exxon Mobil Corporation Common  ,76.26,23.0843
OS,XRAY,DENTSPLY International Inc. ,53.17,13.9755
OS,HAL, Halliburton Company Common Stoc ,38.69,25.3014
OS,HAS, Hasbro  Inc. ,97.16,25.8634
OS,HOLX, Hologic  Inc. ,37.95,23.4726
OS,HP, Helmerich & Payne  Inc. Common  ,43.15,21.5773
OS,IBM, International Business Machines ,140.7,25.8186
OS,KMI, Kinder Morgan  Inc. Common Stoc ,18.4,24.1341
OS,LLY, Eli Lilly and Company Common St ,77.8,26.7213
OS,MPC, Marathon Petroleum Corporation  ,49.7,24.7916
OS,MNK,Mallinckrodt plc ,36.36,26.2849
OS,EVHC,Envision Healthcare Holdings Inc. ,49.88,23.2917
OS,AAL,American Airlines Group Inc. ,46.03,25.9175
OS,ZBH,Zimmer Biomet Holdings  Inc.,112.42,27.7885
