OS,IRM,Iron Mountain Incorporated (Del ,37.8,29.2545
OS,NEM,Newmont Mining Corporation (Hol ,34.59,31.0472
OS,NI,NiSource Inc Common ,26.39,38.2204
OS,PPL,PP&L Corporation Common ,34.04,24.6903
OB,BA,Boeing Company (The) Common Sto ,289.94,72.6539
OB,CF,CF Industries Holdings Inc. Co ,40.6,69.3006
OB,EMN,Eastman Chemical Company Common ,93.02,63.2483
OB,FCX,Freeport-McMoRan Copper & Gold ,15.71,70.4249
OB,GS,Goldman Sachs Group Inc. (The) ,257.68,71.9963
OB,MYL,Mylan Inc. ,39.29,61.8859
OB,PXD,Pioneer Natural Resources Compa ,158.99,60.4147
OB,SPG,Simon Property Group Inc. Comm ,166.35,63.5266
