OS,ABC,AmerisourceBergen Corporation ( ,82.37,29.2693
OS,CAH,Cardinal Health Inc. Common St ,73.31,26.0642
OS,CF,CF Industries Holdings Inc. Co ,26.58,31.3258
OS,DHR,Danaher Corporation Common Stoc ,82.89,28.7985
OS,EBAY,eBay Inc. ,32.53,34.6722
OS,EXC,Exelon Corporation Common ,35.05,37.2204
OS,FE,FirstEnergy Corporation Common  ,30.66,39.6822
OS,NOV,National Oilwell Varco Inc. Co ,35.63,27.0479
OS,PM,Philip Morris International Inc ,109.98,40.619
OS,PXD,Pioneer Natural Resources Compa ,174.44,33.5121
OS,ULTA,Ulta Salon Cosmetics & Fragran ,278.73,42.7094
OS,URI,United Rentals Inc. Common Sto ,113.24,32.8004
OS,GWW, W.W. Grainger  Inc. Common Stoc ,195.96,11.9707
OS,HOG, Harley-Davidson  Inc. Common St ,56.47,32.3358
OS,IBM, International Business Machines ,162.3,21.1222
OS,KMI, Kinder Morgan  Inc. Common Stoc ,20.72,34.9918
OB,ADS,Alliance Data Systems Corporati ,260.62,67.7453
OB,ADSK,Autodesk Inc. ,88.41,62.1262
OB,AON,Aon plc Class A Ordinary Shares ,120.56,64.2115
OB,AVY,Avery Dennison Corporation Comm ,82.2,68.0355
OB,BCR,C.R. Bard Inc. Common ,254.77,67.2168
OB,BDX,Becton Dickinson and Company C ,186.05,62.9808
OB,BSX,Boston Scientific Corporation C ,25.02,59.562
OB,CSX,CSX Corporation Common ,49.56,64.8381
OB,DGX,Quest Diagnostics Incorporated  ,104.03,77.8985
OB,EW,Edwards Lifesciences Corporatio ,98.51,67.4764
OB,FISV,Fiserv Inc. ,117.79,66.0593
OB,GE,General Electric Company Common ,30.27,59.8283
OB,GPN,Global Payments Inc. Common Sto ,80.99,63.7735
OB,GPS,Gap Inc. (The) Common ,25.42,63.2327
OB,IP,International Paper Company Com ,53.02,63.8594
OB,IPG,Interpublic Group of Companies ,25.17,65.4107
OB,ISRG,Intuitive Surgical Inc. ,814.45,81.0575
OB,LH,Laboratory Corporation of Ameri ,145.66,65.4828
OB,LMT,Lockheed Martin Corporation Com ,271.85,58.7306
OB,LOW,Lowe's Companies Inc. Common S ,83.29,63.1585
OB,LRCX,Lam Research Corporation ,139.36,79.0206
OB,MA,Mastercard Incorporated Common  ,114.59,67.5063
OB,MCHP,Microchip Technology Incorporat ,75.63,64.6938
OB,MCO,Moody's Corporation Common Stoc ,115.36,67.7463
OB,MHK,Mohawk Industries Inc. Common  ,236.29,69.9376
OB,MTD,Mettler-Toledo International I ,489.79,61.9491
OB,SHW,Sherwin-Williams Company (The)  ,324.02,72.3267
OB,SNA,Snap-On Incorporated Common Sto ,173.13,64.3477
OB,SRCL,Stericycle Inc. ,85.12,64.8186
OB,TDC,Teradata Corporation Common Sto ,31.94,67.297
OB,UNH,UnitedHealth Group Incorporated ,171.54,68.4953
OB,UTX,United Technologies Corporation ,113.94,59.3009
OB,V,Visa Inc. ,91.15,71.1659
OB,WAT,Waters Corporation Common ,158.99,64.5271
OB,WYN,Wyndham Worldwide Corp Common   ,89.75,78.1848
OB,YUM,Yum! Brands Inc. ,65.04,60.6382
OB,EA, Electronic Arts Inc. ,91.21,65.4063
OB,HBI, Hanesbrands Inc. Common ,22.14,71.329
OB,HD, Home Depot  Inc. (The) Common S ,148.72,60.0741
OB,HST, Host Hotels & Resorts  Inc. Com ,19.05,64.819
OB,MDLZ, Mondelez International  Inc. ,44.98,60.9752
OB,ALLE,Allegion plc Ordinary Shares ,77.72,71.4091
OB,NAVI,Navient Corporation ,16.01,72.199
OB,PYPL,PayPal Holdings  Inc.,43.69,63.5345
