ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AAON,AAON Inc. ,Industrial Goods,2016-02-26,24.95,0.914658725261688,88.792,78.3795,1.21164,4.84657192230225
ANAD,ANADIGICS Inc. ,Technology,2016-02-26,0.85,0.0221515819430351,98.6667,86.5642,0.0571571,0.228628486394882
ANAT,American National Insurance Com ,Financial,2016-02-26,103.26,1.55268907546997,85.0154,70.5524,2.67098,10.6839265823364
ANIK,Anika Therapeutics Inc. ,Healthcare,2016-02-26,46.4,1.63013362884521,84.0719,77.1434,2.23893,8.95570182800293
ARTX,Arotech Corporation ,Industrial Goods,2016-02-26,2.62,0.0643679350614548,67.4436,76.002,0.131935,0.527738690376282
ASTE,Astec Industries Inc. ,Industrial Goods,2016-02-26,42.19,0.792727589607239,79.2647,74.9883,1.65944,6.6377592086792
BRT,BRT Realty Trust Common ,Financial,2016-02-26,6.49,0.195862784981728,84.9368,73.705,0.268766,1.07506382465363
CHS,Chico's FAS Inc. Common ,Services,2016-02-26,12.6,0.519477784633636,82.8034,75.7841,0.756633,3.02653217315674
CNK,Cinemark Holdings Inc Cinemark  ,Services,2016-02-26,33.01,0.780323147773743,95.5702,70.7361,1.82157,7.28627252578735
CNSL,Consolidated Communications Hol ,Technology,2016-02-26,22.98,0.489992916584015,89.5336,72.9825,0.924142,3.6965696811676
CPRT,Copart Inc. ,Services,2016-02-26,38.51,0.628851771354675,94.8757,73.6446,1.67212,6.68846082687378
DDS,Dillard's Inc. Common ,Services,2016-02-26,85.29,2.55278301239014,93.259,78.4673,5.51559,22.0623626708984
DPZ,Domino's Pizza Inc Common ,Services,2016-02-26,134.39,4.80374765396118,94.4006,82.0826,7.18094,28.7237796783447
FARO,FARO Technologies Inc. ,Technology,2016-02-26,30,0,78.8777,71.2356,1.70826,6.8330545425415
FTR,Frontier Communications Corpora ,Technology,2016-02-26,5.43,0.203055441379547,91.9116,72.0477,0.365003,1.46001088619232
GOL,Gol Linhas Aereas Inteligentes  ,Services,2016-02-26,5.37,0.908250272274017,62.3691,95.8584,1.04217,4.16868305206299
IRIX,IRIDEX Corporation ,Healthcare,2016-02-26,10.06,0.142840176820755,94.7978,70.5728,0.269557,1.0782265663147
JCP,J.C. Penney Company Inc. Holdi ,Services,2016-02-26,9.59,0.427387118339539,81.3248,76.0967,0.602544,2.4101767539978
KEP,Korea Electric Power Corporatio ,Utilities,2016-02-26,23.8,0.315169990062714,82.8216,70.5475,0.735382,2.9415271282196
KEYW,The KEYW Holding Corporation ,Technology,2016-02-26,6.47,0.555777821689844,62.8516,75.5831,0.650696,2.60278344154358
LAYN,Layne Christensen Company ,Industrial Goods,2016-02-26,6.51,0.1650510430336,88.2707,73.0476,0.47899,1.91595983505249
LII,Lennox International Inc. Comm ,Industrial Goods,2016-02-26,131.64,2.32615804672241,94.7013,71.5054,4.53031,18.1212577819824
NASB,NASB Financial Inc. ,Financial,2016-02-26,31.9,0.74548014998436,49.4898,77.9108,0.965838,3.86335182189941
NEWP,Newport Corporation ,Services,2016-02-26,22.81,1.45549726486206,96.7962,88.13,3.16735,12.6693868637085
NPO,Enpro Industries Inc ,Industrial Goods,2016-02-26,51.88,1.93557691574097,78.5548,73.2194,2.85089,11.4035797119141
PFX,Phoenix Companies Inc. Phoenix ,NULL,2016-02-26,19.79,0.965086132287979,90.3844,71.0841,1.21042,4.84167861938477
PLCE,The Children's Place Retail Sto ,Services,2016-02-26,68.7,0.607796907424927,89.3109,71.0749,2.02439,8.09757423400879
POWR,PowerSecure International Inc ,Services,2016-02-26,18.55,2.04236257076263,63.9641,80.2042,2.53116,10.1246423721313
PZZA,Papa John'S International Inc. ,Services,2016-02-26,61.07,1.9203188419342,87.8758,78.3831,4.71747,18.86989402771
RCMT,RCM Technologies Inc. ,Services,2016-02-26,5.66,0.0960287153720856,91.5604,71.6806,0.245808,0.983232080936432
REV,Revlon Inc. New Common ,Consumer Goods,2016-02-26,35,1.08286666870117,90.6524,77.4386,1.64543,6.58171844482422
SATS,EchoStar Corporation ,Technology,2016-02-26,44.78,1.87827658653259,96.3434,81.3456,3.30096,13.2038450241089
SCL,Stepan Company Common ,Consumer Goods,2016-02-26,50.61,1.53388994932175,83.4182,71.9057,2.13517,8.54069042205811
SENEA,Seneca Foods Corp. ,Consumer Goods,2016-02-26,32.25,0.6008380651474,95.7294,74.71,1.26245,5.0498104095459
SGMS,Scientific Games Corp ,Services,2016-02-26,8.5,0.551403309917077,84.8834,72.4027,0.966214,3.86485481262207
SPAR,Spartan Motors Inc. ,Consumer Goods,2016-02-26,3.57,0.13696513324976,61.3537,73.0965,0.173739,0.694957673549652
SPTN,Spartan Stores Inc. ,Services,2016-02-26,27.18,1.31305658817291,83.9253,85.2983,1.9509,7.80359840393066
STMP,Stamps.com Inc. ,Services,2016-02-26,116.51,5.13439357280731,82.7061,74.7951,7.52449,30.0979709625244
TAXI,Medallion Financial Corp. ,Financial,2016-02-26,7.87,0.192702978849411,57.8154,72.6744,0.444696,1.77878439426422
TFX,Teleflex Incorporated Common St ,Healthcare,2016-02-26,145.13,2.59479546546936,43.8889,70.8839,3.93625,15.74498462677
TGS,Transportadora de Gas del Sur S ,Utilities,2016-02-26,6.79,0.156033009290695,97.304,76.1666,0.337018,1.34807169437408
TGT,Target Corporation Common ,Services,2016-02-26,78.43,1.46748876571655,95.2225,71.6028,2.75629,11.0251455307007
TOPS,TOP Ships Inc. ,Services,2016-02-26,2.81,0.42148745059967,68.0222,88.1214,0.93662,3.74647927284241
TREX,Trex Company Inc. Common ,Industrial Goods,2016-02-26,42.95,1.68095564842224,92.8822,71.654,3.02586,12.1034202575684
UFPI,Universal Forest Products Inc. ,Industrial Goods,2016-02-26,77.32,2.24281597137451,94.3954,75.3605,5.12547,20.5018920898438
UTX,United Technologies Corporation ,Conglomerates,2016-02-26,97.69,2.10019445419312,83.9911,71.9532,3.71826,14.8730564117432
VSEC,VSE Corporation ,Services,2016-02-26,64.75,1.55325317382812,77.552,70.7257,2.29664,9.18655109405518
WIN,Windstream Corporation ,Technology,2016-02-26,7.25,0.22631448507309,91.5439,74.4912,0.520538,2.08215260505676
WST,West Pharmaceutical Services I ,Healthcare,2016-02-26,62.91,1.19335794448853,96.7707,70.6609,2.44243,9.76972484588623
AMTG, Apollo Residential Mortgage  In ,Financial,2016-02-26,12.92,0.60991695523262,42.5537,75.3373,0.721799,2.88719630241394
CZR, Caesars Entertainment Corporati ,Services,2016-02-26,9.05,0.391791105270386,88.605,73.3328,0.788431,3.15372323989868
FT, Franklin Universal Trust Common ,N/A,2016-02-26,6.03,0.0547917634248734,86.2397,71.8389,0.153509,0.614035189151764
HIMX, Himax Technologies  Inc. ,Technology,2016-02-26,9.7,0.231843233108521,94.1756,76.1287,0.725592,2.90236806869507
HLF, Herbalife Ltd. Common ,Healthcare,2016-02-26,55.15,1.7349896132946,65.9073,72.7709,2.59959,10.3983755111694
HSNI, HSN  Inc. ,Services,2016-02-26,53.43,1.87871909141541,92.1976,74.0086,3.58714,14.3485488891602
LFVN, Lifevantage Corporation ,Healthcare,2016-02-26,9.78,0.272173583507538,91.8086,73.9485,0.554447,2.21778607368469
MSI, Motorola Solutions  Inc. Common ,Technology,2016-02-26,74.86,2.07248783111572,94.8614,76.905,3.98409,15.9363479614258
NDRO, Enduro Royalty Trust Trust Unit ,Basic Materials,2016-02-26,3,0.109449982643127,96.3572,73.1524,0.240145,0.960581541061401
PSW, BlackRock Credit Allocation Inc ,N/A,2016-02-26,11800,0,96.6667,79.3534,922.274,3689.09741210938
SQNS, Sequans Communications S.A. Ame ,Technology,2016-02-26,2.67,0.151271522045135,78.0956,79.3843,0.243131,0.972522675991058
VAC, Marriot Vacations Worldwide Cor ,Services,2016-02-26,60.92,1.75491094589233,85.433,71.1882,4.36474,17.4589748382568
WILN, Wi-LAN Inc ,N/A,2016-02-26,1.8,0.06035116314888,95.2723,83.7769,0.223823,0.895290911197662
WRN, Western Copper and Gold Corpora ,N/A,2016-02-26,0.36,0.0207539759576321,84.6384,80.8899,0.0346609,0.138643428683281
SFM,Sprouts Farmers Market Inc. ,Services,2016-02-26,27.9,0.807778477668762,84.0561,73.1593,1.5507,6.20280790328979
ADMP,Adamis Pharmaceuticals Corporation ,Healthcare,2016-02-26,5.94,0.185240924358368,78.7811,76.0492,0.449484,1.79793763160706
BPTH,Bio-Path Holdings Inc. ,Healthcare,2016-02-26,1.77,0.0617538541555405,92.5834,77.0969,0.132466,0.529863059520721
JBR,Select Asset Inc. Corporate Bac ,N/A,2016-02-26,16,0.180106371641159,77.8137,71.5673,0.524059,2.09623694419861
ZOES,Zoe's Kitchen Inc. ,Services,2016-02-26,34.91,1.5257922410965,93.324,74.4124,2.34363,9.37453365325928
