ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AZO,AutoZone Inc. Common ,2016-08-31,741.8,-6.1252851486206055,-7.953847885131836,22.5956,3.91889,0.10764263494156223
BIG,Big Lots Inc. Common ,2016-08-31,49.32,-0.6777765303850174,-1.0739859342575073,35.2621,12.3565,0.1423095388560105
CTWS,Connecticut Water Service Inc. ,2016-08-31,46.37,-0.22746527194976807,-0.6139155626296997,26.3847,25.0238,0.10695685693232794
DLTR,Dollar Tree Inc. ,2016-08-31,82.7,-1.5631541013717651,-2.0259618759155273,16.7229,4.8125,0.2140701031764584
PII,Polaris Industries Inc. Common  ,2016-08-31,86.64,-0.984403595328331,-1.2520805597305298,35.8857,6.07034,0.1286143143799013
PLG,Platinum Group Metals Ltd. Ordi ,2016-08-31,2.76,-0.060937048867344856,-0.10993514955043793,32.0342,7.56421,0.22645859872991647
PURE,PURE Bioscience Inc. ,2016-08-31,0.91,-0.007105007767677307,-0.017017804086208344,30.801,34.5503,0.11143241024449024
QCCO,QC Holdings Inc. ,2016-08-31,0.8,-0.0065015628933906555,-0.015548575669527054,35.5857,28.4615,0.1296680176592751
SBSA,Spanish Broadcasting System In ,2016-08-31,3.12,-0.029603280127048492,-0.07893216609954834,26.7744,5.78019,0.12112884568541682
SSL,Sasol Ltd. American Depositary  ,2016-08-31,25.26,-0.25363176316022873,-0.40228211879730225,30.174,7.82824,0.12498970164954984
TUES,Tuesday Morning Corp. ,2016-08-31,6.67,-0.12056484073400497,-0.15759006142616272,31.7466,4.93944,0.19599023393669396
WTW,Weight Watchers International I ,2016-08-31,10.51,-0.010199755430221558,-0.03390622138977051,38.4047,17.3824,0.10676576773849666
ARCO, Arcos Dorados Holdings Inc. Cla ,2016-08-31,4.82,-0.10372907295823097,-0.16194193810224533,25.9576,6.97611,0.19995506429173557
DAG, DB Agriculture Double Long ETN  ,2016-08-31,3.51,-0.04117564857006073,-0.058434247970581055,29.3321,1.31522,0.19269824228740443
GNT, GAMCO Natural Resources  Gold & ,2016-08-31,7.35,-0.0752599872648716,-0.0982464998960495,34.0031,13.9644,0.12854905910915335
HSY, The Hershey Company Common Stoc ,2016-08-31,99.89,-1.5655173063278198,-3.1405264735221863,26.4395,19.4332,0.13648459241311406
ROSG, Rosetta Genomics Ltd. ,2016-08-31,0.97,-0.005912883207201958,-0.009836778044700623,30.6187,38.6846,0.11999939824973377
WEAT, Teucrium Wheat Fund ETV ,2016-08-31,7.05,-0.06449808180332184,-0.11077180504798889,19.5724,1.17636,0.14139573571078828
COPX,Global X Copper Miners ETF,2016-08-31,15.85,-0.18547479063272476,-0.2615848407149315,34.2451,15.1644,0.1074667578969836
EZA,iShares MSCI South Africa Index Fund ETF,2016-08-31,52.53,-0.8363697826862335,-1.1331101059913635,30.8967,7.59202,0.17098200253488768
FCAP,First Capital Inc. ,2016-08-31,30.6,-0.25142815709114075,-0.5544280409812927,27.5713,27.8421,0.11267391295472533
AR,Antero Resources Corporation ,2016-08-31,25.56,-0.15949719678610563,-0.2864924669265747,37.2125,18.6916,0.10291849211155507
ALQA,Alliqua Inc. ,2016-08-31,0.95,-0.013278013095259666,-0.022527627646923065,31.0364,16.5882,0.20473325062718523
BPTH,Bio-Path Holdings Inc. ,2016-08-31,1.53,-0.006359398365020752,-0.017041563987731934,32.1512,8.68237,0.1415945121604979
LPG,Dorian LPG Ltd. Common,2016-08-31,5.33,-0.04703661799430847,-0.1303045153617859,28.6887,7.10789,0.23856344556311418
CYAD,Celyad SA,2016-08-31,22,-0.05298572778701782,-0.6674845218658447,34.4751,26.1179,0.17740450388550166
