OS,ADSK,Autodesk Inc. ,109.7,27.1316
OS,REGN,Regeneron Pharmaceuticals Inc. ,361.86,26.7582
OS,WDC,Western Digital Corporation ,78.86,29.7727
OB,AAP,Advance Auto Parts Inc Advance  ,101,70.0087
OB,AFL,AFLAC Incorporated Common ,87.64,74.9969
OB,AKAM,Akamai Technologies Inc. ,55.78,71.0018
OB,ALL,Allstate Corporation (The) Comm ,102.66,77.6507
OB,AME,AMETEK Inc. ,72.69,73.5145
OB,AMG,Affiliated Managers Group Inc. ,198.67,73.9459
OB,AN,AutoNation Inc. Common ,55.37,71.4801
OB,AVY,Avery Dennison Corporation Comm ,114.12,76.9766
OB,AXP,American Express Company Common ,97.71,71.8913
OB,AZO,AutoZone Inc. Common ,686.76,79.7103
OB,BA,Boeing Company (The) Common Sto ,276.8,73.3277
OB,BK,Bank of New York Mellon Corpora ,54.74,72.5376
OB,BWA,BorgWarner Inc. Common ,55.68,78.4557
OB,CAG,ConAgra Foods Inc. Common Stoc ,37.33,72.5455
OB,CBG,CBRE Group Inc Common ,43.36,74.3728
OB,CBOE,CBOE Holdings Inc. ,123.43,75.2031
OB,CHRW,C.H. Robinson Worldwide Inc. ,86.65,79.5389
OB,CI,Cigna Corporation Common ,211.73,71.8127
OB,CLX,Clorox Company (The) Common Sto ,139.29,70.472
OB,CME,CME Group Inc. ,149.54,79.4496
OB,COST,Costco Wholesale Corporation ,184.43,81.1179
OB,CSCO,Cisco Systems Inc. ,37.3,73.1797
OB,CTAS,Cintas Corporation ,157.44,73.0645
OB,D,Dominion Resources Inc. Common ,84.13,70.7013
OB,DE,Deere & Company Common ,149.86,82.2886
OB,DFS,Discover Financial Services Com ,70.6,74.155
OB,DHI,D.R. Horton Inc. Common ,51,87.8505
OB,DLTR,Dollar Tree Inc. ,102.76,73.1184
OB,ECL,Ecolab Inc. Common ,135.92,70.7827
OB,ETFC,E*TRADE Financial Corporation ,48.14,80.076
OB,EW,Edwards Lifesciences Corporatio ,117.2,75.617
OB,EXPD,Expeditors International of Was ,64.78,74.3957
OB,FAST,Fastenal Company ,52.39,79.4598
OB,FFIV,F5 Networks Inc. ,134.2,77.7822
OB,FL,Footlocker Inc. ,42.84,77.5567
OB,GPS,Gap Inc. (The) Common ,32.31,76.0966
OB,ITW,Illinois Tool Works Inc. Common ,169.25,80.3502
OB,JEC,Jacobs Engineering Group Inc. C ,65.63,71.0687
OB,JPM,JP Morgan Chase & Co. Common St ,104.52,73.5351
OB,KORS,Michael Kors Holdings Limited O ,58.44,81.721
OB,KR,Kroger Company (The) Common Sto ,25.86,80.0596
OB,KSS,Kohl's Corporation Common ,47.97,74.115
OB,KSU,Kansas City Southern Common Sto ,112.14,71.7889
OB,LB,L.B. Foster Company ,56.07,79.1605
OB,LEN,Lennar Corporation Class A Comm ,62.78,75.1877
OB,LLL,L-3 Communications Holdings In ,198.59,72.8213
OB,LUV,Southwest Airlines Company Comm ,60.67,73.9836
OB,M,Macy's Inc Common ,23.8,73.6548
OB,MAR,Marriot International Common St ,127,71.3971
OB,MAS,Masco Corporation Common ,42.91,76.9297
OB,MHK,Mohawk Industries Inc. Common  ,282.61,75.8277
OB,MMM,3M Company Common ,243.14,75.2113
OB,NDAQ,The NASDAQ OMX Group Inc. ,79.16,77.1013
OB,NKE,Nike Inc. Common ,60.42,78.0226
OB,NTAP,NetApp Inc. ,56.51,82.1332
OB,NWS,News Corporation ,16.4,78.1103
OB,NWSA,News Corporation ,16.16,76.5374
OB,ORLY,O'Reilly Automotive Inc. ,236.21,72.6662
OB,OXY,Occidental Petroleum Corporatio ,70.5,70.5616
OB,PAYX,Paychex Inc. ,67.31,70.543
OB,PEG,Public Service Enterprise Group ,53.06,81.6463
OB,PGR,Progressive Corporation (The) C ,53.18,78.3199
