OS,CTSH,Cognizant Technology Solutions  ,47.71,21.5377
OB,ACN,Accenture plc. Class A Ordinary ,122.17,74.1676
OB,BLL,Ball Corporation Common ,81.95,68.2267
OB,CAT,Caterpillar Inc. Common ,88.77,72.3443
OB,CBS,CBS Corporation Class B Common  ,54.74,65.5615
OB,FTI,FMC Technologies Inc. Common S ,29.67,66.7011
OB,LUV,Southwest Airlines Company Comm ,38.89,61.2743
OB,NSC,Norfolk Southern Corporation Co ,97.06,69.6279
OB,QCOM,QUALCOMM Incorporated ,68.5,76.8216
OB,ROK,Rockwell Automation Inc. Commo ,122.34,64.7428
OB,HP, Helmerich & Payne  Inc. Common  ,67.3,68.1534
