ticker,name,sector,industry
UAL,United Continental Holdings ,Services,Major Airlines
CMCSA,Comcast Corporation ,Services,CATV Systems
ADS,Alliance Data Systems Corporati ,Services,Business Services
MNK,Mallinckrodt plc ,Healthcare,Drugs - Generic
HOLX, Hologic  Inc. ,Healthcare,Medical Appliances & Equipment
DISH,DISH Network Corporation ,Services,CATV Systems
IGOV,iShares S&P/Citigroup International Treasury Fund ETF,Fixed Income ETF,
RESI,Altisource Residential Corporation ,Financial,REIT - Residential
EUM,ProShares Short MSCI Emerging Markets ETF,Commodity Based ETF,
NTIC,Northern Technologies Internati ,Consumer Goods,Packaging & Containers
TECS, Direxion Technology Bear 3X Sha ,N/A,N/A
DL,China Distance Education Holdin ,Services,Education & Training Services
SONA,Southern National Bancorp of Vi ,Financial,Regional - Mid-Atlantic Banks
VCO,Vina Concha Y Toro Common ,Consumer Goods,Beverages - Brewers
KT,KT Corporation Common ,Technology,Telecom Services - Foreign
SJB,ProShares Short High Yield ETF,Commodity Based ETF,
VEEV,Veeva Systems Inc. ,Technology,Healthcare Information Services
JOE,St. Joe Company (The) Common St ,Financial,Real Estate Development
EEV,ProShares UltraShort MSCI Emerging Markets ETF,Commodity Based ETF,
ESP,Espey Mfg. & Electronics Corp.  ,Technology,Diversified Electronics
ABAX,ABAXIS Inc. ,Healthcare,Diagnostic Substances
TAYD,Taylor Devices Inc. ,Industrial Goods,Diversified Machinery
EFZ,ProShares Short MSCI EAFE ETF,Commodity Based ETF,
EDZ, Direxion Emerging Markets Bear  ,N/A,N/A
ABR,Arbor Realty Trust Common ,Financial,REIT - Diversified
DPK, Direxion Developed Markets Bear ,N/A,N/A
PMD,Psychemedics Corporation ,Healthcare,Medical Laboratories & Research
DGAZ, VelocityShares 3X Inverse Natur ,N/A,N/A
NMFC, New Mountain Finance Corporatio ,Conglomerates,Conglomerates
