ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ACH,Aluminum Corporation of China L ,Basic Materials,2015-12-10,7.28,-0.110435545444489,21.7451,29.5594,0.270016,1.08006381988525
AIXG,Aixtron SE ,NULL,2015-12-10,4.49,-0.741830460727215,33.8867,21.8765,0.959553,3.838210105896
AMSF,AMERISAFE Inc. ,Financial,2015-12-10,49.46,-0.904109559953213,42.6996,26.9973,0.985401,3.94160509109497
AVX,AVX Corporation Common ,Technology,2015-12-10,12.38,-0.192134082317352,12.7867,27.2875,0.389387,1.55754792690277
BANF,BancFirst Corporation ,Financial,2015-12-10,58.08,-1.24836194515228,10.9351,29.5593,1.81621,7.26483821868896
BDC,Belden Inc Common ,Industrial Goods,2015-12-10,51.79,-2.13735699653625,5.90127,28.4874,3.85481,15.4192218780518
BGC,General Cable Corporation Commo ,Industrial Goods,2015-12-10,12.55,-0.440856397151947,5.17311,25.8358,0.967067,3.86826634407043
BT,BT Group plc Common ,Technology,2015-12-10,35.43,-8.65593719482422,7.99607,11.0855,13.4033,53.6131629943848
CCNE,CNB Financial Corporation ,Financial,2015-12-10,17.36,-0.279005140066147,20.0735,25.8626,0.38492,1.5396785736084
CHC,China Hydroelectric Corporation ,Utilities,2015-12-10,3,-0.216535151004791,-1.75383e-13,0.820862,0.415108,1.66043066978455
CIEN,Ciena Corporation ,Technology,2015-12-10,20.04,-0.993050920777023,39.0805,23.1638,1.06834,4.27335643768311
CM,Canadian Imperial Bank of Comme ,Financial,2015-12-10,68.41,-1.14467811584473,8.50142,24.4728,2.35427,9.41707611083984
EGAS,Gas Natural Inc. Common ,Utilities,2015-12-10,7.5,-0.220102190971375,9.91417,18.2845,0.344593,1.37837183475494
EXP,Eagle Materials Inc Common Stoc ,Industrial Goods,2015-12-10,62.29,-1.18281173706055,9.03945,28.3846,2.70078,10.803129196167
FGP,Ferrellgas Partners L.P. Commo ,Basic Materials,2015-12-10,15.81,-0.876165866851807,6.76306,16.6457,1.29946,5.1978235244751
FORTY,Formula Systems (1985) Ltd. ,Technology,2015-12-10,25.29,-0.469823241233826,13.219,28.4072,0.878679,3.51471757888794
FSR,Flagstone Reinsurance Holdings  ,Financial,2015-12-10,38.79,,14.7035,16.4282,2.82294,11.2917547225952
