OS,DNB,Dun & Bradstreet Corporation (T ,101.88,15.8974
OS,GILD,Gilead Sciences Inc. ,65.59,26.4044
OS,PBI,Pitney Bowes Inc. Common ,13.18,28.0584
OS,QCOM,QUALCOMM Incorporated ,52.88,25.3986
OS,RL,Ralph Lauren Corporation Common ,77.98,28.3978
OS,SIG,Signet Jewelers Limited Common  ,73.62,27.2068
OS,UA,Under Armour Inc. Class A Comm ,19.3,29.1027
OS,XOM,Exxon Mobil Corporation Common  ,81.84,29.9871
OB,AAPL,Apple Inc. ,132.42,88.8453
OB,ADBE,Adobe Systems Incorporated ,116.44,73.2138
OB,AGN,Allergan Inc. Common ,245.68,80.4164
OB,ALL,Allstate Corporation (The) Comm ,78.35,76.9698
OB,AME,AMETEK Inc. ,53.13,70.9302
OB,AMG,Affiliated Managers Group Inc. ,163.86,74.956
OB,BAX,Baxter International Inc. Commo ,48.93,71.4326
OB,BSX,Boston Scientific Corporation C ,25.34,78.8756
OB,CHD,Church & Dwight Company Inc. C ,48.07,72.772
OB,CNC,Centene Corporation Common Stoc ,69.34,74
OB,COO,Cooper Companies Inc. (The) Co ,190.5,72.1916
OB,COST,Costco Wholesale Corporation ,170.96,70.2355
OB,CRM,Salesforce.com Inc Common ,81.03,74.7151
OB,EBAY,eBay Inc. ,33.12,70.0346
OB,EFX,Equifax Inc. Common ,128.13,79.1414
OB,EMR,Emerson Electric Company Common ,62.71,73.2709
OB,IRM,Iron Mountain Incorporated (Del ,37.03,76.2091
OB,K,Kellogg Company Common ,76.44,70.0902
OB,KMB,Kimberly-Clark Corporation Comm ,123.58,74.0189
OB,MCO,Moody's Corporation Common Stoc ,107.58,77.9682
OB,MO,Altria Group Inc. ,72.49,80.5623
OB,MTD,Mettler-Toledo International I ,465.43,75.0658
OB,NEE,NextEra Energy Inc. Common Sto ,124.65,89.9627
OB,NTAP,NetApp Inc. ,39.31,74.6807
OB,PCLN,priceline.com Incorporated ,1611.83,71.6213
OB,PHM,PulteGroup Inc. Common ,21.4,71.4579
OB,PM,Philip Morris International Inc ,102.77,79.8824
OB,RAI,Reynolds American Inc Common St ,60.54,76.2179
OB,RCL,Royal Caribbean Cruises Ltd. Co ,95.37,73.4489
OB,ROP,Roper Industries Inc. Common S ,202.2,81.3991
OB,SHW,Sherwin-Williams Company (The)  ,306.49,72.3926
OB,STX,Seagate Technology. ,46.37,73.068
OB,SWKS,Skyworks Solutions Inc. ,92.47,70.71
OB,SYMC,Symantec Corporation ,28.99,81.0142
OB,TDC,Teradata Corporation Common Sto ,32.74,81.758
OB,UNM,Unum Group Common ,47.42,70.6289
OB,WYN,Wyndham Worldwide Corp Common   ,81.65,72.9731
OB,XL,XL Group plc ,39.46,71.4013
OB,YHOO,Yahoo! Inc. ,45.08,70.6729
OB,HAS, Hasbro  Inc. ,97.74,77.4736
OB,ILMN, Illumina  Inc. ,163.14,70.2042
OB,VIAB, Viacom Inc. ,43.89,78.7174
OB,ZTS,Zoetis Inc. ,55.96,71.1788
OB,ALLE,Allegion plc Ordinary Shares ,71.73,74.3909
OB,ANTM,Anthem Inc. Common,161.68,70.3328
OB,QRVO,Qorvo Inc.,66.28,73.0773
OB,TGNA,TEGNA Inc.,23.45,70.0104
OB,SPGI,S&P Global  Inc.,126.21,75.6482
