DUK,Duke Energy Corporation (Holdin ,Bullish
SO,Southern Company (The) Common S ,Bullish
HPQ, Hewlett-Packard Company Common  ,Bullish
AVGO,Avago Technologies Limited ,Bearish
BKCC,BlackRock Kelso Capital Corpora ,Bearish
BMY,Bristol-Myers Squibb Company Co ,Bearish
INTU,Intuit Inc. ,Bearish
JCI,Johnson Controls Inc. Common S ,Bearish
PNC,PNC Financial Services Group I ,Bearish
TEL,TE Connectivity Ltd. New Switze ,Bearish
WFC,Wells Fargo & Company Common St ,Bearish
YUM,Yum! Brands Inc. ,Bearish
