AEP,American Electric Power Company ,Bullish
ALL,Allstate Corporation (The) Comm ,Bullish
CSX,CSX Corporation Common ,Bullish
EQR,Equity Residential Common Share ,Bullish
EXC,Exelon Corporation Common ,Bullish
INTC,Intel Corporation ,Bullish
MRK,Merck & Company Inc. Common St ,Bullish
MS,Morgan Stanley Common ,Bullish
MSFT,Microsoft Corporation ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
TRV,The Travelers Companies Inc. C ,Bullish
BKCC,BlackRock Kelso Capital Corpora ,Bearish
PRGO,Perrigo Company ,Bearish
