ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
ASX,Advanced Semiconductor Engineer ,2017-01-27,5.8,0.05180870369076729,0.09504835307598114,72.7403,87.7337,0.15926461637380399
AVGO,Avago Technologies Limited ,2017-01-27,205.71,2.546621799468994,3.483917236328125,80.8565,97.1564,0.20617023506419124
BPL,Buckeye Partners L.P. Common St ,2017-01-27,69.8,0.40022124350070953,1.087233543395996,71.9187,73.5858,0.10571570486392615
CLS,Celestica Inc. Common ,2017-01-27,14.18,0.14845618605613708,0.3913288116455078,82.1657,79.02,0.15763811431095373
CMCSA,Comcast Corporation ,2017-01-27,75.95,0.3130927085876465,0.5181446075439453,78.2262,89.0252,0.10377336906594574
CQP,Cheniere Energy Partners LP Ch ,2017-01-27,30.8,0.2507513761520386,0.4954797029495239,71.3239,84.4903,0.10519398899380268
DEO,Diageo plc Common ,2017-01-27,113,0.5298857688903809,0.9953305721282959,77.1077,87.2341,0.10206422263012584
DNBF,DNB Financial Corp ,2017-01-27,30.75,0.17447912693023682,0.42155778408050537,71.5558,98.38,0.11337959338591248
DST,DST Systems Inc. Common ,2017-01-27,118.17,0.5729697942733765,1.14113187789917,79.5742,84.3301,0.1111620345955934
ELOS,Syneron Medical Ltd. ,2017-01-27,9.65,0.055651888251304626,0.16365504264831543,71.6315,74.5575,0.13027475358463236
FBNC,First Bancorp ,2017-01-27,29.72,0.10801905393600464,0.28599071502685547,74.2535,90.8366,0.11292323683191888
FLEX,Flextronics International Ltd. ,2017-01-27,16,0.12355242669582367,0.2646351754665375,76.9427,85.8592,0.10666354287096912
GLW,Corning Incorporated Common Sto ,2017-01-27,26.68,0.2315692901611328,0.3728961944580078,73.3109,89.0399,0.12939468063704188
IP,International Paper Company Com ,2017-01-27,57.34,0.3410046696662903,0.666755199432373,72.2914,90.2281,0.11125395431290287
LNG,Cheniere Energy Inc. Common St ,2017-01-27,49.07,0.6251141428947449,1.2152841091156006,70.9599,87.1493,0.21619204004047524
LOGI,Logitech International S.A. ,2017-01-27,29.28,0.40523964166641235,0.7980139255523682,82.502,78.845,0.2248568899204288
LRCX,Lam Research Corporation ,2017-01-27,118.24,0.6571104526519775,0.9648771286010742,70.3677,90.2492,0.1274069520388379
MLNX,Mellanox Technologies Ltd. ,2017-01-27,48.5,0.5831348896026611,1.0159473419189453,82.8501,94.35,0.20440428829021803
MMP,Magellan Midstream Partners L.P ,2017-01-27,81.46,0.5269418954849243,1.3049733638763428,78.7838,87.3395,0.12836296129805053
MSA,Mine Safety Appliances Company  ,2017-01-27,74.51,0.3997892141342163,1.3667771816253662,71.4923,74.332,0.11308718890320346
MXIM,Maxim Integrated Products Inc. ,2017-01-27,44.71,0.3152206540107727,0.5802886486053467,75.3747,90.7134,0.15269223594172657
NSC,Norfolk Southern Corporation Co ,2017-01-27,120.35,0.8659217357635498,1.2912087440490723,72.0628,89.8362,0.1437714785885318
NVEC,NVE Corporation ,2017-01-27,79.1,0.6331809759140015,1.0513896942138672,76.257,87.467,0.1618488743329889
NVR,NVR Inc. Common ,2017-01-27,1860,19.48467445373535,38.878089904785156,73.4912,82.6654,0.16892060803367337
ORBK,Orbotech Ltd. ,2017-01-27,36.59,0.2565602660179138,0.4536236524581909,76.5767,93.7401,0.1313644188979749
ORI,Old Republic International Corp ,2017-01-27,20.72,0.1321210265159607,0.3144260048866272,80.5355,87.9955,0.11014269912827966
OSIR,Osiris Therapeutics Inc. ,2017-01-27,5.9,0.10658538900315762,0.18615956604480743,71.7163,81.1414,0.21595409588652
OTEX,Open Text Corporation ,2017-01-27,34.79,0.23064368963241577,0.4390549659729004,78.4084,85.679,0.1571225775668485
PHM,PulteGroup Inc. Common ,2017-01-27,21.26,0.2671209126710892,0.4336321949958801,76.5963,87.2013,0.17715679096483705
PSTB,Park Sterling Bank ,2017-01-27,12.15,0.09587590396404266,0.23079639673233032,79.1096,89.8926,0.15457826727393992
RCI,Rogers Communication Inc. Comm ,2017-01-27,43.24,0.4290364682674408,0.8132326602935791,78.4737,87.49,0.1276519022096354
RCL,Royal Caribbean Cruises Ltd. Co ,2017-01-27,94.56,0.895748496055603,2.0792109966278076,75.1717,83.2234,0.1484527555506026
SHW,Sherwin-Williams Company (The)  ,2017-01-27,305.2,1.8631401062011719,4.440546989440918,78.0086,73.7588,0.1421820912048192
