ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
XL,XL Group plc ,2018-02-08,41.26,0.5627574026584625,0.9706821441650391,72.954,72.5805,0.20950439360683842
HDGE,AdvisorShares Active Bear ETF,2018-02-08,8.19,0.07985555566847324,0.10480114817619324,71.2857,82.4191,0.12274342198816073
SEF,ProShares Short Financials ETF,2018-02-08,12.03,0.11191750317811966,0.19294147193431854,70.6271,73.4306,0.11939697233419728
MYY,ProShares Short MidCap400 ETF,2018-02-08,11.74,0.11270014755427837,0.16502952575683594,75.5291,79.0376,0.11892537299430704
REK,ProShares Short Real Estate ETF,2018-02-08,17.81,0.1099008321762085,0.21119117736816406,76.7731,78.5126,0.11082779099234978
RWM,ProShares Short Russell2000 ETF,2018-02-08,44.22,0.4132229760289192,0.6089730262756348,71.8854,78.9354,0.11800983756421364
SH,ProShares Short S&P500 ETF,2018-02-08,31.16,0.3185858130455017,0.5124898701906204,71.0344,77.8082,0.13123269016361366
SBB,ProShares Short SmallCap600 ETF,2018-02-08,35.73,0.30609971284866333,0.4739775061607361,75.4736,75.7591,0.10464571156662102
SKF,ProShares UltraShort Financials ETF,2018-02-08,22.45,0.3910312354564667,0.6755180135369301,70.9588,70.3046,0.2369780340435082
MZZ,ProShares UltraShort MidCap400 ETF,2018-02-08,20.69,0.38801075145602226,0.5884313583374023,76.5832,82.1183,0.24667770044616788
SRS,ProShares UltraShort Real Estate ETF,2018-02-08,36.9,0.4685481786727905,0.9041504859924316,78.5181,85.3261,0.2249559336577648
TWM,ProShares UltraShort Russell2000 ETF,2018-02-08,19.03,0.3380199000239372,0.5003100633621216,72.0672,78.1689,0.23910514320964385
SDD,ProShares UltraShort SmallCap600 ETF,2018-02-08,16.89,0.2871531769633293,0.42099204659461975,71.4278,78.1493,0.22402500719196555
BLBD,BOLDFACE GROUP INC.,2018-02-08,23,0.2079603672027588,0.4027143716812134,72.52,75.1713,0.24006716565247974
