ACHN,Achillion Pharmaceuticals Inc. ,Bullish
BHE,Benchmark Electronics Inc. Com ,Bullish
GMCR,Green Mountain Coffee Roasters ,Bullish
MHH,Mastech Holdings Inc Common St ,Bullish
OSUR,OraSure Technologies Inc. ,Bullish
RCII,Rent-A-Center Inc. ,Bullish
HTLD, Heartland Express  Inc. ,Bullish
ATRA,Atara Biotherapeutics Inc.,Bullish
BOOT,LaCrosse Footwear Inc. ,Bearish
KSS,Kohl's Corporation Common ,Bearish
MIC,Macquarie Infrastructure Compan ,Bearish
TW,Towers Watson & Co Common ,Bearish
UHAL,Amerco ,Bearish
UVV,Universal Corporation Common St ,Bearish
DKL,Delek Logistics Partners LP ,Bearish
