AMAT,Applied Materials Inc. ,Bullish
APA,Apache Corporation Common ,Bullish
BIIB,Biogen Idec Inc. ,Bullish
COP,ConocoPhillips Common ,Bullish
DD,E.I. du Pont de Nemours and Com ,Bullish
DVN,Devon Energy Corporation Common ,Bullish
EBAY,eBay Inc. ,Bullish
EXC,Exelon Corporation Common ,Bullish
FCX,Freeport-McMoRan Copper & Gold ,Bullish
ITW,Illinois Tool Works Inc. Common ,Bullish
MON,Monsanto Company Common ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
TEL,TE Connectivity Ltd. New Switze ,Bullish
UTX,United Technologies Corporation ,Bullish
YHOO,Yahoo! Inc. ,Bullish
ETN, Eaton Corporation Common ,Bullish
GLD, SPDR Gold Trust ,Bullish
IBM, International Business Machines ,Bullish
KMI, Kinder Morgan  Inc. Common Stoc ,Bullish
VIAB, Viacom Inc. ,Bullish
CB,Chubb Corporation (The) Common  ,Bearish
RTN,Raytheon Company Common ,Bearish
MDLZ, Mondelez International  Inc. ,Bearish
