OS,MDT,Medtronic Inc. Common ,72.07,29.8934
OS,GLD, SPDR Gold Trust ,111.57,29.2554
OB,AAP,Advance Auto Parts Inc Advance  ,176.52,77.1729
OB,ADP,Automatic Data Processing Inc. ,98.19,74.6217
OB,AIZ,Assurant Inc. Common ,93.51,78.0838
OB,ALK,Alaska Air Group Inc. Common S ,88.55,78.11
OB,AMG,Affiliated Managers Group Inc. ,161.38,73.4726
OB,AMP,Ameriprise Financial Inc. Comm ,118.9,73.4158
OB,APD,Air Products and Chemicals Inc ,149.06,77.3413
OB,AXP,American Express Company Common ,74.91,73.8724
OB,BA,Boeing Company (The) Common Sto ,155.39,74.364
OB,BAC,Bank of America Corporation Com ,22.95,83.9275
OB,BBBY,Bed Bath & Beyond Inc. ,48.01,72.4156
OB,BBT,BB&T Corporation Common ,46.98,79.089
OB,BBY,Best Buy Co. Inc. Common ,49.31,75.4714
OB,BEN,Franklin Resources Inc. Common ,42.02,76.2966
OB,BK,Bank of New York Mellon Corpora ,49.17,73.5948
OB,BWA,BorgWarner Inc. Common ,41.63,74.2968
OB,C,Citigroup Inc. Common ,60.15,77.4488
OB,CB,Chubb Corporation (The) Common  ,132.2,70.7721
OB,CBG,CBRE Group Inc Common ,32.94,81.1781
OB,CBS,CBS Corporation Class B Common  ,63.58,75.1538
OB,CHK,Chesapeake Energy Corporation C ,7.6,71.8098
OB,CHRW,C.H. Robinson Worldwide Inc. ,77.47,78.9209
OB,CINF,Cincinnati Financial Corporatio ,78.25,73.3128
OB,CMA,Comerica Incorporated Common St ,69.62,89.742
OB,CME,CME Group Inc. ,122.29,77.5415
OB,COF,Capital One Financial Corporati ,90.61,76.7278
OB,CSX,CSX Corporation Common ,37.22,75.5438
OB,CTAS,Cintas Corporation ,120.55,78.8415
OB,CVX,Chevron Corporation Common Stoc ,115.17,74.0079
OB,DAL,Delta Air Lines Inc. (New) Comm ,51.35,78.2103
OB,DD,E.I. du Pont de Nemours and Com ,74.68,71.1693
OB,DE,Deere & Company Common ,103.92,75.7389
OB,DFS,Discover Financial Services Com ,72.05,82.6526
OB,DIS,Walt Disney Company (The) Commo ,103.38,78.1552
OB,DOW,Dow Chemical Company (The) Comm ,57.43,72.6683
OB,DRI,Darden Restaurants Inc. Common ,78.94,78.5231
OB,DVA,DaVita Inc. Common ,66.28,71.0577
OB,ETFC,E*TRADE Financial Corporation ,35.44,73.8612
OB,EXPD,Expeditors International of Was ,56.35,78.5399
OB,F,Ford Motor Company Common ,13.03,71.0841
OB,FAST,Fastenal Company ,49.13,81.4252
OB,FDX,FedEx Corporation Common ,197.07,80.5257
OB,FL,Footlocker Inc. ,79.2,76.1459
OB,FLIR,FLIR Systems Inc. ,36.65,75.7781
OB,FLS,Flowserve Corporation Common St ,51.03,71.512
OB,FMC,FMC Corporation Common ,59,79.3011
OB,GLW,Corning Incorporated Common Sto ,24.88,71.1921
OB,GS,Goldman Sachs Group Inc. (The) ,241.45,88.1968
OB,IP,International Paper Company Com ,53.66,83.8016
OB,IR,Ingersoll-Rand plc (Ireland) ,78.75,75.3187
OB,JBHT,J.B. Hunt Transport Services I ,100.68,84.9465
OB,JNPR,Juniper Networks Inc. Common S ,28.66,76.7621
OB,JPM,JP Morgan Chase & Co. Common St ,85.12,86.1807
OB,JWN,Nordstrom Inc. Common ,61.49,71.3266
OB,KEY,KeyCorp Common ,18.37,80.3278
OB,KMX,CarMax Inc ,64.16,75.8741
OB,KSS,Kohl's Corporation Common ,59.43,78.9347
OB,L,Loews Corporation Common ,46.94,80.9352
OB,LNC,Lincoln National Corporation Co ,68.48,81.9528
OB,LUK,Leucadia National Corporation C ,23.91,84.3213
OB,LUV,Southwest Airlines Company Comm ,49.6,73.6262
OB,MAR,Marriot International Common St ,83.49,80.3857
OB,MET,MetLife Inc. Common ,57.19,77.5951
OB,MS,Morgan Stanley Common ,43.58,85.0173
OB,MTB,M&T Bank Corporation Common Sto ,153.5,84.1752
OB,NOV,National Oilwell Varco Inc. Co ,39.88,70.5937
OB,NSC,Norfolk Southern Corporation Co ,110.02,77.4446
OB,NTRS,Northern Trust Corporation ,89.77,81.9754
OB,NUE,Nucor Corporation Common ,66.41,79.5641
OB,OKE,ONEOK Inc. Common ,57.91,73.8135
OB,PAYX,Paychex Inc. ,60.27,70.2939
OB,PBCT,People's United Financial Inc. ,20,80.4265
OB,PCAR,PACCAR Inc. ,68.07,78.1809
OB,PFG,Principal Financial Group Inc C ,60.86,74.8811
OB,PNC,PNC Financial Services Group I ,114.82,77.2289
OB,PRU,Prudential Financial Inc. Comm ,106.57,84.6199
OB,PWR,Quanta Services Inc. Common St ,35.1,77.4451
OB,R,Ryder System Inc. Common ,84.69,76.1207
OB,RF,Regions Financial Corporation C ,14.55,80.2313
OB,RHI,Robert Half International Inc.  ,48.86,83.3903
OB,RIG,Transocean Ltd (Switzerland) Co ,14.84,81.0518
OB,RSG,Republic Services Inc. Common  ,56.44,72.2174
OB,SCHW,Charles Schwab Corporation (The ,39.42,73.1498
OB,SIG,Signet Jewelers Limited Common  ,98.05,73.2612
OB,SNA,Snap-On Incorporated Common Sto ,173.21,73.8408
OB,SPLS,Staples Inc. ,10,75.8964
OB,STI,SunTrust Banks Inc. Common Sto ,54.79,74.3482
OB,TEL,TE Connectivity Ltd. New Switze ,70.6,73.3025
OB,TIF,Tiffany & Co. Common ,85.06,72.3912
OB,TMK,Torchmark Corporation Common St ,74,78.6563
OB,TROW,T. Rowe Price Group Inc. ,78.61,81.471
OB,TRV,The Travelers Companies Inc. C ,118.38,74.7212
OB,TWX,Time Warner Inc. New Common Sto ,94.55,70.6028
OB,TXT,Textron Inc. Common ,47.92,73.5373
OB,UAL,United Continental Holdings ,72.74,78.7384
OB,UNM,Unum Group Common ,44.09,77.2685
OB,UNP,Union Pacific Corporation Commo ,105.37,71.2522
OB,UPS,United Parcel Service Inc. Com ,118.98,79.3872
OB,URI,United Rentals Inc. Common Sto ,108.3,78.6571
OB,USB,U.S. Bancorp Common ,51.9,82.0243
OB,VLO,Valero Energy Corporation Commo ,68.37,70.6113
OB,VNO,Vornado Realty Trust Common Sto ,103.64,71.3988
OB,WDC,Western Digital Corporation ,68.25,70.4925
OB,WFC,Wells Fargo & Company Common St ,57.29,78.0595
OB,WYN,Wyndham Worldwide Corp Common   ,77.21,71.0934
OB,XLNX,Xilinx Inc. ,55.64,70.4856
OB,ZION,Zions Bancorporation ,43.09,84.256
OB,BLK,BlackRock Inc,390.33,71.9017
OB,BRK-B,Berkshire Hathaway Inc.,164.11,77.0372
OB,FITB, Fifth Third Bancorp ,26.98,73.7926
OB,HAR, Harman International Industries ,110,85.1234
OB,HBAN, Huntington Bancshares Incorpora ,13.46,79.4519
OB,HES, Hess Corporation Common ,61.67,74.1949
OB,HP, Helmerich & Payne  Inc. Common  ,81.38,76.9449
OB,HST, Host Hotels & Resorts  Inc. Com ,19.01,75.0335
OB,ICE, IntercontinentalExchange  Inc.  ,59.46,73.9998
OB,MSI, Motorola Solutions  Inc. Common ,83.3,70.8406
OB,SPY,SPDR S&P 500 ETF,225.15,74.6297
OB,AAL,American Airlines Group Inc. ,48.05,71.0014
OB,CFG,Citizens Financial Group Inc.,35.54,83.733
OB,SYF,Synchrony Financial Common Stoc,36.65,77.0424
OB,WRK,WestRock Company,52.73,74.3441
OB,CSRA,CSRA Inc.,32.61,74.7937
