ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ABG,Asbury Automotive Group Inc Com ,Services,2016-01-07,55.62,-2.48369026184082,11.7227,17.6331,4.84027,19.3610649108887
ABM,ABM Industries Incorporated Com ,Services,2016-01-07,26.72,-0.434043347835541,6.03995,29.4983,0.79533,3.18131947517395
ACAD,ACADIA Pharmaceuticals Inc. ,Healthcare,2016-01-07,28.73,-1.46721386909485,28.1644,28.6302,2.20373,8.81491565704346
ACET,Aceto Corporation ,Basic Materials,2016-01-07,22.75,-0.866416215896606,10.0526,24.7045,1.44401,5.77603149414062
ACIW,ACI Worldwide Inc. ,Technology,2016-01-07,19.6,-0.420836091041565,11.0929,21.426,1.04493,4.17971086502075
ACXM,Acxiom Corporation ,Technology,2016-01-07,18.99,-0.417298674583435,6.03425,25.0066,1.00998,4.03992557525635
ADI,Analog Devices Inc. ,Technology,2016-01-07,50.42,-1.09393739700317,9.89906,24.8394,2.49177,9.96707820892334
ADP,Automatic Data Processing Inc. ,Technology,2016-01-07,78.78,-1.30147731304169,14.7053,29.4686,2.12801,8.512038230896
ADSK,Autodesk Inc. ,Technology,2016-01-07,55.98,-1.15892878174782,23.3524,29.0312,1.86903,7.47613048553467
ALGT,Allegiant Travel Company ,Services,2016-01-07,150.53,-3.37210083007812,15.5002,27.0056,9.06729,36.2691688537598
ALV,Autoliv Inc. Common ,Consumer Goods,2016-01-07,111.45,-3.11121773719788,11.6221,24.5473,4.04434,16.1773471832275
ALXA,Alexza Pharmaceuticals Inc. ,Healthcare,2016-01-07,0.5,-0.0404509454965591,1.05182,19.813,0.138316,0.553264141082764
AME,AMETEK Inc. ,Industrial Goods,2016-01-07,49.98,-0.758166790008545,14.6417,27.3414,1.55066,6.20263385772705
AMTD,TD Ameritrade Holding Corporati ,Financial,2016-01-07,31.03,-0.747192621231079,13.77,25.8533,1.44868,5.7947301864624
AN,AutoNation Inc. Common ,Services,2016-01-07,49.08,-2.30732989311218,14.979,16.2864,3.68076,14.7230310440063
AOS,A.O. Smith Corporation Common S ,Industrial Goods,2016-01-07,69.7,-1.56223630905151,19.781,25.5629,2.2292,8.91681098937988
APA,Apache Corporation Common ,Basic Materials,2016-01-07,36.55,-1.70106387138367,30.9527,25.8669,3.15877,12.6350622177124
APD,Air Products and Chemicals Inc ,Basic Materials,2016-01-07,119.64,-2.29056644439697,15.6069,24.8341,4.92728,19.7091369628906
APH,Amphenol Corporation Common Sto ,Technology,2016-01-07,47.34,-1.06624269485474,9.08081,22.3477,1.88666,7.54663038253784
ARIA,ARIAD Pharmaceuticals Inc. ,Healthcare,2016-01-07,5.26,-0.211144536733627,34.5345,29.7883,0.299613,1.19845283031464
ARW,Arrow Electronics Inc. Common  ,Services,2016-01-07,48.78,-1.24231696128845,8.09837,23.5305,2.016,8.0639820098877
ASML,ASML Holding N.V. ,NULL,2016-01-07,82.49,-1.59460139274597,17.0988,27.845,2.77807,11.1122894287109
ATML,Atmel Corporation ,Technology,2016-01-07,7.92,-0.152098316699266,25.5581,28.5731,0.182518,0.730072855949402
AVD,American Vanguard Corporation C ,Basic Materials,2016-01-07,10.47,-0.694794178009033,12.4719,22.8872,1.24271,4.97082185745239
AVT,Avnet Inc. Common ,Services,2016-01-07,39.51,-0.804507613182068,7.33952,23.0871,1.49648,5.98591423034668
AXP,American Express Company Common ,Financial,2016-01-07,63.84,-1.13842368125916,18.0506,25.2062,2.14281,8.57123851776123
BAC,Bank of America Corporation Com ,Financial,2016-01-07,15.5,-0.30950728058815,10.4708,29.7053,0.538453,2.15381097793579
BCS,Barclays PLC Common ,Financial,2016-01-07,11.93,-0.202099144458771,20.4878,25.315,0.454496,1.8179839849472
BHE,Benchmark Electronics Inc. Com ,Technology,2016-01-07,18.87,-0.443236589431763,17.3725,29.5027,0.583291,2.33316326141357
BID,Sotheby's Common ,Services,2016-01-07,22.19,-0.615461111068726,4.2663,20.9612,1.69435,6.7773871421814
BJRI,BJ's Restaurants Inc. ,Services,2016-01-07,39.52,-0.922923564910889,34.5871,25.3624,1.51501,6.06005573272705
BMC,BMC Software Inc. ,Technology,2016-01-07,14800,-349.202758789062,12.0159,26.9678,968.092,3872.3662109375
