ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AKR,Acadia Realty Trust Common Stoc ,2018-01-16,25.21,-0.18376445770263672,-0.26344454288482666,25.5276,4.61487,0.1252851405761903
AWK,American Water Works Company I ,2018-01-16,82.22,-0.8872654438018799,-1.2337100505828857,29.3346,7.52162,0.13228577705482417
BKH,Black Hills Corporation Common  ,2018-01-16,53.62,-0.48097163438796997,-0.6412472724914551,25.8792,9.31195,0.1412605331031338
CDR,Cedar Realty Trust Inc. Common ,2018-01-16,5.36,-0.09044142812490463,-0.11674416065216064,23.8399,0.911986,0.1842740549738038
CLDX,Celldex Therapeutics Inc. ,2018-01-16,2.69,-0.028697151690721512,-0.05756450816988945,36.3707,24.4006,0.11493428467416496
DAIO,Data I/O Corporation ,2018-01-16,10.28,-0.20403680205345154,-0.35268551111221313,29.9836,11.8329,0.2259100873849637
EMMS,Emmis Communications Corporatio ,2018-01-16,3.16,-0.046854354441165924,-0.08417411148548126,33.8091,30.5202,0.16984409327811267
GAIA,Gaiam Inc. ,2018-01-16,11.55,-0.05940739065408707,-0.06397676467895508,35.4913,28.8729,0.11713026632499933
KIM,Kimco Realty Corporation Common ,2018-01-16,16.55,-0.1353594958782196,-0.1977475881576538,24.7636,5.82514,0.13375564885315724
KRG,Kite Realty Group Trust Common  ,2018-01-16,17.68,-0.1895504891872406,-0.25668400526046753,29.5958,4.83276,0.14131576834018175
RPT,Ramco-Gershenson Properties Tru ,2018-01-16,13.57,-0.1317350110039115,-0.18838873505592346,34.2167,9.84316,0.10077143107109106
SHLO,Shiloh Industries Inc. ,2018-01-16,7.07,-0.07936142385005951,-0.16111725568771362,35.8289,34.8053,0.22607022997098414
SIMO,Silicon Motion Technology Corpo ,2018-01-16,46.09,-0.8633826375007629,-1.9243172109127045,29.1884,31.2996,0.17269147969300822
VNO,Vornado Realty Trust Common Sto ,2018-01-16,71.21,-0.6553651690483093,-0.7733407020568848,25.9745,6.32707,0.12305919375588709
WRI,Weingarten Realty Investors Com ,2018-01-16,30.43,-0.23894059658050537,-0.3192974925041199,29.2831,8.19484,0.10522557356812204
WSTL,Westell Technologies Inc. ,2018-01-16,3.5,-0.04122893454041332,-0.07777149230241776,37.1217,25.7686,0.16757290370666525
WTR,Aqua America Inc. Common ,2018-01-16,35.38,-0.4259755127131939,-0.6088183522224426,29.6299,4.57259,0.12348276215977667
ZAGG,ZAGG Inc ,2018-01-16,15.45,-0.31994785368442535,-0.6887027621269226,27.1057,11.0681,0.21820499421192743
ARC, American Reprographics Company  ,2018-01-16,2.35,0.010568521916866302,-0.00152607262134552,38.0066,22.9237,0.1404634715834534
CLVS, Clovis Oncology  Inc. ,2018-01-16,55.41,-0.9684513807296753,-1.942530632019043,30.0023,12.5685,0.23938511390261977
RPAI, Retail Properties of America  I ,2018-01-16,12.1,-0.12200639024376869,-0.1938047707080841,26.2973,4.88369,0.1119668137584169
WIFI, Boingo Wireless  Inc. ,2018-01-16,21.49,-0.1405124068260193,-0.28050652146339417,39.6905,26.4797,0.10488626318735715
RXD,ProShares UltraShort Health Care ETF,2018-01-16,27.2,-0.22668582201004028,-0.3436262607574463,21.5304,0,0.1464227271738668
SPCB,SuperCom Ltd. ,2018-01-16,3.48,-0.03767774999141693,-0.0705399289727211,32.6714,4.54582,0.13309551430132455
PCMI,PCM Inc. ,2018-01-16,8.75,-0.02712458372116089,-0.05018794536590576,32.7643,8.56036,0.145195572590478
ORC,Orchid Island Capital Inc. ,2018-01-16,7.83,-0.1445409208536148,-0.23288822174072266,13.338,7.731,0.23968249097547156
NEO,Neogenomics Inc. ,2018-01-16,7.97,-0.06144426763057709,-0.09875580668449402,26.0334,18.4869,0.15672148045725579
MORL,UBS E-TRACS Mthly Pay 2x Mortg REIT ETN ,2018-01-16,15.87,-0.1584627628326416,-0.27078932523727417,32.4832,17.4028,0.12710009365623023
GOGO,Gogo Inc. ,2018-01-16,10.09,-0.14964448660612106,-0.2220521718263626,32.8632,6.27892,0.1640100740415117
XGTI,xG Technology Inc. ,2018-01-16,1.46,-0.014919455163180828,-0.026439301669597626,31.194,1.61434,0.11819701626576043
BRX,Brixmor Property Group Inc. Com ,2018-01-16,16.59,-0.18511903285980225,-0.25315719842910767,26.8243,6.35199,0.13791280240284243
CDNA,CareDx Inc.,2018-01-16,5.96,-0.1469149813055992,-0.26550439931452274,31.7552,20.9175,0.18970147290148845
SKYS,Sky Solar Holdings Ltd.,2018-01-16,1.37,-0.004541477188467979,-0.023700512945652008,34.8838,22.6587,0.1190596847271389
MRRL,ETRACS Monthly Pay 2xLeveraged  ,2018-01-16,15.86,-0.15415611863136292,-0.26511862874031067,30.9952,21.2042,0.12529606315688233
TLGT,Teligent  Inc.,2018-01-16,3.4,-0.0065658316016197205,-0.07419238984584808,34.6885,36.1178,0.16256107824903313
MHLA,Maiden Holdings  Ltd. 6.625% No ,2018-01-16,21.25,-0.07619273662567139,-0.23453783988952637,26.7896,26.6152,0.13031901538793533
GEMP,Gemphire Therapeutics Inc.,2018-01-16,6.87,-0.04533796012401581,-0.1504361629486084,30.6263,30.163,0.2008729673068327
