ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AAME,Atlantic American Corporation ,2017-12-12,3.1,-0.0591876395046711,-0.10978354886174202,34.5433,31.6667,0.1944491014835563
ATHX,Athersys Inc. ,2017-12-12,1.65,-0.025688989087939262,-0.055793143808841705,32.7792,17.1,0.23473813819795544
BEBE,bebe stores inc. ,2017-12-12,4.87,-0.06969750113785267,-0.14924010634422302,37.6141,36.2037,0.16611602703630166
BLIN,Bridgeline Digital Inc. ,2017-12-12,2.22,-0.0318877249956131,-0.03970302641391754,35.3697,9.92482,0.23276695734027733
CVCO,Cavco Industries Inc. ,2017-12-12,140,-1.077156662940979,-2.17500376701355,32.8907,12.463,0.1090070922131687
GEO,Geo Group Inc (The) Common Stoc ,2017-12-12,23.59,-0.26224155724048615,-0.3840012550354004,28.9863,5.79728,0.14205878040806816
GPIC,Gaming Partners International C ,2017-12-12,10.35,-0.09133189916610718,-0.20946476701647043,38.1007,32.6799,0.1077112963957215
IPCI,Intellipharmaceutics Internatio ,2017-12-12,0.75,-0.008449725806713104,-0.015598535537719727,26.3388,21.0297,0.23445269497768517
JOUT,Johnson Outdoors Inc. ,2017-12-12,61.03,-1.2396403551101685,-2.385418176651001,31.6219,26.7818,0.21261273877635473
LWAY,Lifeway Foods Inc. ,2017-12-12,8.71,-0.1653836825862527,-0.30041080713272095,28.1046,7.53472,0.1988678845581718
MARPS,Marine Petroleum Trust ,2017-12-12,3.46,-0.036278918385505676,-0.0699968934059143,35.2561,11.5297,0.15250919192892357
MEI,Methode Electronics Inc. Commo ,2017-12-12,40,-0.8434651494026184,-1.2318707704544067,25.9395,14.5576,0.20187243762445825
MRCY,Mercury Computer Systems ,2017-12-12,48.12,-0.36295121163129807,-0.8125702291727066,35.604,28.4113,0.107674618127685
MSEX,Middlesex Water Company ,2017-12-12,41.02,-0.46523334085941315,-0.8218724131584167,34.3867,7.8251,0.12565952874873135
OAS,Oasis Petroleum Inc. Common Sto ,2017-12-12,8.33,-0.1431867703795433,-0.32751577347517014,34.3208,37.1438,0.18001142370246412
PPL,PP&L Corporation Common ,2017-12-12,34.04,-0.17636436223983765,-0.2941015958786011,24.6903,8.44782,0.10277543665503713
STRT,Strattec Security Corporation ,2017-12-12,40.45,-0.6884117275476456,-0.8572474718093872,35.4139,6.28448,0.1740382673974646
VVUS,VIVUS Inc. ,2017-12-12,0.56,-0.002209033817052841,-0.009853534400463104,25.886,12.9615,0.21151523869254915
ANGI, Angie's List  Inc. ,2017-12-12,10.55,-0.09247010946273804,-0.11127322912216187,29.4171,23.3888,0.15646222598691084
CAFE, iPath Pure Beta Coffee ETN ,2017-12-12,10.75,-0.08147987723350525,-0.14931079745292664,30.9717,6.87113,0.10392188161721815
CANE, Teucrium Sugar Fund ETV ,2017-12-12,9.01,-0.10150757431983948,-0.14768579602241516,25.8698,5.33888,0.12897532530895067
JO, iPath DJ-UBS Coffee Subindex To ,2017-12-12,14.7,-0.13814496994018555,-0.2606358528137207,28.4418,7.52887,0.1203187049030274
KOS, Kosmos Energy Ltd. Common Share ,2017-12-12,6.75,-0.0904289036989212,-0.17516741156578064,29.6604,25.7468,0.1527741184255479
PTM, E-TRACS USB Bloomberg Commodity ,2017-12-12,9.1,-0.08013023063540459,-0.11998385190963745,30.8906,6.50971,0.10991526314969079
SGAR, iPath Pure Beta Sugar ETN ,2017-12-12,21.348,-0.18724709749221802,-0.4512505829334259,24.1247,9.28415,0.10192488723864541
UNL, United States 12 Month Natural  ,2017-12-12,8.86,-0.08301728963851929,-0.1167018711566925,27.6935,9.16139,0.1395191077448245
KPTI,Karyopharm Therapeutics Inc. ,2017-12-12,9.6,-0.13503938354551792,-0.2638702243566513,33.8552,35.988,0.1862930622722966
KMDA,Kamada Ltd. ,2017-12-12,4.35,-0.026839707046747208,-0.04937565326690674,31.303,25.5051,0.1045242966709854
DLNG,Dynagas LNG Partners LP ,2017-12-12,11.36,-0.19895929098129272,-0.3863072395324707,28.6247,13.9484,0.2089736578643041
HNNA,Hennessy Advisors Inc. ,2017-12-12,15.5,-0.12134750932455063,-0.3579290732741356,35.0792,26.567,0.10249401666413714
QTWO,Q2 Holdings Inc. ,2017-12-12,38.25,-0.3528437316417694,-0.5170193910598755,30.9067,21.0053,0.13183796317825128
HQY,HealthEquity Inc.,2017-12-12,43.76,-0.8187726736068726,-1.197859287261963,31.6655,23.8393,0.19819221903289225
MTLS,Materialise NV,2017-12-12,12.3,-0.2221820205450058,-0.49007290601730347,29.1169,6.33934,0.21302134127605454
ORPN,Bio Blast Pharma Ltd.,2017-12-12,1.85,-0.04392320103943348,-0.06455676257610321,38.027,4.40974,0.24486390813241027
