OB,AMT,American Tower Corporation (REI ,99.81,71.9319
OB,AON,Aon plc Class A Ordinary Shares ,99.79,70.6533
OB,AVB,AvalonBay Communities Inc. Com ,185.18,70.6128
OB,EXC,Exelon Corporation Common ,34.78,73.6222
OB,GIS,General Mills Inc. Common Stoc ,61.39,70.5338
OB,MMM,3M Company Common ,162.89,70.1838
OB,ORCL,Oracle Corporation ,40.22,71.7774
OB,PCLN,priceline.com Incorporated ,1350.99,73.2031
OB,PM,Philip Morris International Inc ,97.18,73.3395
OB,PPG,PPG Industries Inc. Common Sto ,106.61,70.7287
OB,SYK,Stryker Corporation Common Stoc ,105.2,70.3845
OB,SYY,Sysco Corporation Common ,46.04,71.1112
OB,T,AT&T Inc. ,38.77,73.5844
OB,TGT,Target Corporation Common ,82.39,72.863
OB,TWC,Time Warner Cable Inc Common St ,202.19,71.44
OB,VZ,Verizon Communications Inc. Com ,53.21,73.6288
OB,WM,Waste Management Inc. Common S ,58.83,75.9603
OB,ETN, Eaton Corporation Common ,60.78,71.738
OB,IBM, International Business Machines ,144.79,72.5795
OB,DVY,iShares Dow Jones Select Dividend Index Fund ETF,81.05,73.6191
OB,IYR,iShares Dow Jones U.S. Real Estate Index Fund ETF,76.52,71.4751
OB,LQD,iShares GS $ InvesTopTM Corporate Bond Fund ETF,117.08,74.0024
