ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ABAX,ABAXIS Inc. ,Healthcare,2016-01-29,43.55,-1.66597509384155,49.3687,28.2772,2.66806,10.6722364425659
ADS,Alliance Data Systems Corporati ,Services,2016-01-29,199.79,-10.3725681304932,20.3613,18.2136,21.1399,84.559700012207
CIS,Camelot Information Systems Ame ,Technology,2016-01-29,21.25,0,5.06386,27.1794,1.63688,6.54751205444336
DSWL,Deswell Industries Inc. ,Consumer Goods,2016-01-29,1.13,-0.0320609509944916,8.35256,21.5998,0.100244,0.400975316762924
EXTR,Extreme Networks Inc. ,Technology,2016-01-29,2.76,-0.196268290281296,62.302,27.1636,0.377123,1.50849223136902
LANC,Lancaster Colony Corporation ,Consumer Goods,2016-01-29,101.68,-3.72557091712952,47.9889,26.8201,4.2077,16.8307933807373
NOW,ServiceNow Inc. Common ,Technology,2016-01-29,62.21,-2.80567073822021,40.2287,22.1767,7.01221,28.0488204956055
OSIS,OSI Systems Inc. ,Technology,2016-01-29,54.82,-5.61804008483887,15.2351,21.658,10.16,40.640064239502
QSII,Quality Systems Inc. ,Technology,2016-01-29,13.11,-0.640734739601612,56.5688,28.1489,0.984522,3.93808937072754
QTM,Quantum Corporation Common Stoc ,Technology,2016-01-29,0.48,-0.0460027307271957,6.67435,22.922,0.100139,0.40055587887764
RVR,White River Capital Inc ,Financial,2016-01-29,0.005,0,1.73472e-14,0.171693,0.00174463,0.0069785388186574
SAI,SAIC Inc Common ,Services,2016-01-29,0.01,0,3.46945e-14,0.20296,0.00196055,0.00784219335764647
TGI,Triumph Group Inc. Common Stoc ,Industrial Goods,2016-01-29,25.5,-1.106849193573,9.51171,20.1658,3.74928,14.9971265792847
YUII,YUHE INT`L INC ,Consumer Goods,2016-01-29,0.001,0,5.65671e-14,13.5684,0.000808585,0.0032343384809792
ATTU, Attunity Ltd. ,Technology,2016-01-29,6.24,-0.793596386909485,9.35963,12.2346,1.44858,5.7943263053894
CRDS, Crossroads Systems  Inc. ,Technology,2016-01-29,0.38,-0.0974423587322235,54.025,15.904,0.158287,0.633149564266205
ICCC, ImmuCell Corporation ,Healthcare,2016-01-29,5.87,-0.30604312568903,50.727,26.726,0.443081,1.77232420444489
NGVC, Natural Grocers by Vitamin Cott ,Services,2016-01-29,18.01,-0.573191165924072,39.4723,29.5835,0.766851,3.06740427017212
NKO, Nuveen New York Dividend Advant ,N/A,2016-01-29,5.905,0,3.1273,27.927,0.450249,1.80099439620972
SGG, iPath DJ-UBS Sugar Subindex Tot ,N/A,2016-01-29,29.39,-0.639544367790222,5.96192,29.8281,1.37436,5.4974365234375
TGLS,Tecnoglass Inc. ,Industrial Goods,2016-01-29,11.82,-0.247988402843475,13.6405,16.553,0.436231,1.74492228031158
