ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AGEN,Agenus Inc. ,Healthcare,2016-03-08,4.07,0.27027428150177,92.4037,70.2098,0.434861,1.73944318294525
ALG,Alamo Group Inc. Common ,Industrial Goods,2016-03-08,58.2,1.31732559204102,73.9563,73.3657,2.40932,9.63729953765869
ALTI,Altair Nanotechnologies Inc. ,Basic Materials,2016-03-08,0.3,0.0462660118937492,95.3704,91.1717,0.0680936,0.272374391555786
AMSC,American Superconductor Corpora ,Technology,2016-03-08,8.69,0.360397338867188,86.7479,77.7367,0.747689,2.99075746536255
ANAT,American National Insurance Com ,Financial,2016-03-08,112.5,2.01484394073486,94.3192,79.7569,5.83144,23.3257694244385
ANTH,Anthera Pharmaceuticals Inc. ,Healthcare,2016-03-08,4.35,0.277632430195808,88.8895,71.1204,0.486024,1.94409596920013
AOI,Alliance One International Inc ,Consumer Goods,2016-03-08,13.94,0.682376384735107,87.9719,71.9343,1.38375,5.53501558303833
ARO,Aeropostale Inc Common ,Services,2016-03-08,0.47,0.0560635626316071,72.8363,83.8758,0.0962597,0.38503897190094
BNS,Bank Nova Scotia Halifax Pfd 3  ,Financial,2016-03-08,45.65,0.850544452667236,97.7479,72.3047,2.28608,9.14430809020996
CAS,Castle (A.M.) & Co. Common Stoc ,Industrial Goods,2016-03-08,2.94,0.150749713182449,85.0365,75.729,0.352764,1.41105544567108
CKEC,Carmike Cinemas Inc. ,Services,2016-03-08,29.92,1.47899675369263,91.0877,81.846,3.38187,13.5274677276611
CLUB,Town Sports International Holdi ,Services,2016-03-08,1.86,0.137323353439569,39.9714,72.7673,0.18684,0.747358441352844
COSI,Cosi Inc. ,Services,2016-03-08,0.82,0.0276699960231781,82.2821,76.1808,0.0625654,0.250261455774307
CPLA,Capella Education Company ,Services,2016-03-08,50.58,0.780416965484619,96.6415,70.9997,2.18736,8.74942207336426
CYCC,Cyclacel Pharmaceuticals Inc. ,Healthcare,2016-03-08,0.47,0.0292132487520576,74.1474,74.9532,0.0420238,0.168095201253891
ELP,Companhia Paranaense de Energia ,Utilities,2016-03-08,7.45,0.298141062259674,91.6163,71.7341,0.642458,2.56983089447021
EXPR,Express Inc. Common ,Services,2016-03-08,19.04,0.346021831035614,91.5136,77.1055,0.82544,3.30175828933716
FSI,Flexible Solutions Internationa ,Basic Materials,2016-03-08,1.04,0.0487325750291348,88.7026,76.4259,0.0785057,0.314022719860077
GLF,GulfMark Offshore Inc. New Com ,Basic Materials,2016-03-08,6.64,0.644227027893066,92.4653,73.2192,1.22848,4.91391897201538
GLF,GulfMark Offshore Inc. New Com ,Basic Materials,2016-03-08,6.64,0.644227027893066,92.4653,73.2192,1.22848,4.91391897201538
IMN,Imation Corporation Common Stoc ,Technology,2016-03-08,1.27,0.10453437268734,79.1069,70.8107,0.173839,0.695356607437134
ITUB,Itau Unibanco Banco Holding SA  ,Financial,2016-03-08,8.45,0.371907413005829,95.3445,77.0609,0.822117,3.28846764564514
KOOL,THERMOGENESIS Corp. ,Healthcare,2016-03-08,4.16,0.940177023410797,57.1279,93.3028,1.17803,4.71210050582886
MAGS,Magal Security Systems Ltd. ,Services,2016-03-08,4.51,0.0723854750394821,98.1432,72.031,0.124392,0.497566044330597
MBLX,Metabolix Inc. ,Basic Materials,2016-03-08,2.15,0.118980318307877,84.8457,82.7314,0.294069,1.17627775669098
NATL,National Interstate Corporation ,Financial,2016-03-08,29.82,1.62238228321075,63.1843,73.0515,1.9132,7.65279483795166
NSPH,Nanosphere Inc. ,Healthcare,2016-03-08,0.91,0.0381591320037842,83.8979,72.832,0.0875368,0.350147098302841
OMER,Omeros Corporation ,Healthcare,2016-03-08,15.07,0.979884326457977,92.13,77.5129,1.18924,4.75697660446167
OPTT,Ocean Power Technologies Inc. ,Utilities,2016-03-08,2.07,0.144399430602789,82.7965,71.7501,0.15983,0.639321148395538
PBT,Permian Basin Royalty Trust Com ,Basic Materials,2016-03-08,6.44,0.162119895219803,95.8172,71.1213,0.401191,1.6047625541687
PLOW,Douglas Dynamics Inc. Common S ,Consumer Goods,2016-03-08,21.95,0.437618017196655,80.2277,76.5743,0.849742,3.3989691734314
ROYL,Royale Energy Inc. ,Basic Materials,2016-03-08,0.5,0.0618310049176216,70.3921,81.3215,0.0979114,0.391645491123199
SANW,S&W Seed Company ,Consumer Goods,2016-03-08,4.77,0.120603546500206,69.4029,77.5147,0.181855,0.727418184280396
SKY,Skyline Corporation Common Stoc ,Industrial Goods,2016-03-08,4.8,0.129830658435822,85.5835,72.816,0.332506,1.33002495765686
SMRT,Stein Mart Inc. ,Services,2016-03-08,8.17,0.212722510099411,93.7261,74.2482,0.461415,1.84565925598145
SPEX,Spherix Incorporated ,Healthcare,2016-03-08,2.13,0.471915483474731,65.0196,86.7149,0.726287,2.90514659881592
SSN,Samson Oil & Gas Limited Sponso ,Basic Materials,2016-03-08,0.95,0.0422295331954956,88.7886,71.562,0.112503,0.450013548135757
THO,Thor Industries Inc. Common St ,Consumer Goods,2016-03-08,59.98,0.715744733810425,92.3228,77.5481,3.15963,12.6385354995728
TITN,Titan Machinery Inc. ,Services,2016-03-08,12.49,0.631105065345764,92.0773,79.8654,1.43798,5.75190687179565
URBN,Urban Outfitters Inc. ,Services,2016-03-08,32.69,0.952884674072266,81.8435,86.9754,2.55185,10.2073965072632
URRE,Uranium Resources Inc. ,Basic Materials,2016-03-08,2.84,0.492427259683609,33.3581,95.8791,0.556858,2.22743105888367
YZC,Yanzhou Coal Mining Company Lim ,Basic Materials,2016-03-08,5.23,0.160744220018387,96.7484,77.2501,0.432648,1.73059248924255
BBK, Blackrock Municipal Bond Trust ,Financial,2016-03-08,17.33,0.08591628074646,80.6761,74.542,0.247121,0.988482773303986
BKN, BlackRock Investment Quality Mu ,Financial,2016-03-08,16.36,0.100286900997162,93.6118,76.4717,0.240012,0.960046172142029
DCIX, Diana Containerships Inc. ,Services,2016-03-08,0.71,0.0822194721549749,88.9877,70.6454,0.130528,0.522110164165497
EFT, Eaton Vance Floating Rate Incom ,Financial,2016-03-08,12.7,0.123088136315346,94.71,74.0897,0.289989,1.15995562076569
FLAT, iPath US Treasury Flattener ETN ,N/A,2016-03-08,64.06,0.421932458877563,67.2827,76.51,0.774953,3.09981274604797
HH, Hooper Holmes  Inc. Common Stoc ,Healthcare,2016-03-08,0.14,0.00516666914336383,55.5556,70.0061,0.00781985,0.031279381364584
HNW, Pioneer Diversified High Income ,N/A,2016-03-08,14.8,0.155930161476135,97.2093,75.068,0.365273,1.4610915184021
IGC, India Globalization Capital Inc ,Industrial Goods,2016-03-08,0.39,0.0202334336936474,90.6442,78.0498,0.0593996,0.237598389387131
ORIG, Ocean Rig UDW Inc. ,Basic Materials,2016-03-08,1.44,0.172667352482677,80.5371,71.1009,0.284284,1.13713777065277
PDT, John Hancock Premium Dividend F ,N/A,2016-03-08,14.49,0.0357882082462311,86.453,71.4981,0.253563,1.0142502784729
PMF, PIMCO Municipal Income Fund Com ,N/A,2016-03-08,15.82,0.0495920181274414,84.74,70.1558,0.16098,0.643920600414276
REGI, Renewable Energy Group  Inc. ,Basic Materials,2016-03-08,8.31,0.24045866727829,96.2905,70.5038,0.574987,2.29994940757751
TEI, Templeton Emerging Markets Inco ,N/A,2016-03-08,9.93,0.0896062254905701,95.1498,74.8197,0.235558,0.942231774330139
TLYS, Tilly's  Inc. Common ,Services,2016-03-08,8.29,0.197347581386566,90.3851,76.9163,0.614873,2.45949125289917
TROVU, TrovaGene  Inc. ,N/A,2016-03-08,17.69,0.154721593484282,100,94.7571,0.175571,0.70228236913681
USMD, USMD Holdings  Inc. ,Healthcare,2016-03-08,10.91,0.47286581993103,84.9261,76.9595,1.10985,4.43941688537598
WIA, Western Asset/Claymore Inflatio ,Financial,2016-03-08,10.99,0.0878959894180298,93.5608,80.0091,0.148988,0.595950424671173
WIW, Western Asset/Claymore Inflatio ,N/A,2016-03-08,10.58,0.0971053242683411,94.2525,70.9832,0.185256,0.741022706031799
GMTB,Columbia Core Bond Strategy ETF,Fixed Income ETF,2016-03-08,51.68,0.0744989216327667,66.8889,80.6468,0.213378,0.853511333465576
CHIE,Global X China Energy ETF,Global Equity ETF,2016-03-08,9.84,0.162290129810572,60.583,74.2179,0.355842,1.42336630821228
CEMB,iShares Emerging Markets Corporate Bond ETF,Fixed Income ETF,2016-03-08,47.43,0.204529464244843,96.5223,72.7565,0.554661,2.21864581108093
EWZS,iShares MSCI Brazil Small Cap Index Fund (EWZS) ETF,Global Equity ETF,2016-03-08,7.79,0.185001611709595,92.628,73.8419,0.481683,1.92673110961914
IDXJ,Market Vectors Indonesia Small-Cap ETF,Global Equity ETF,2016-03-08,8.45,0.206746429204941,98.164,73.0084,0.429935,1.71974086761475
UBR,ProShares Ultra MSCI Brazil ETF,Commodity Based ETF,2016-03-08,34.95,1.75050401687622,94.7246,75.4045,4.62986,18.5194358825684
