ABC,AmerisourceBergen Corporation ( ,Bullish
APA,Apache Corporation Common ,Bullish
APC,Anadarko Petroleum Corporation  ,Bullish
CBS,CBS Corporation Class B Common  ,Bullish
COST,Costco Wholesale Corporation ,Bullish
CVX,Chevron Corporation Common Stoc ,Bullish
D,Dominion Resources Inc. Common ,Bullish
DUK,Duke Energy Corporation (Holdin ,Bullish
JNJ,Johnson & Johnson Common ,Bullish
LUV,Southwest Airlines Company Comm ,Bullish
MO,Altria Group Inc. ,Bullish
MRK,Merck & Company Inc. Common St ,Bullish
NEE,NextEra Energy Inc. Common Sto ,Bullish
NSC,Norfolk Southern Corporation Co ,Bullish
PEP,Pepsico Inc. Common ,Bullish
PPG,PPG Industries Inc. Common Sto ,Bullish
RTN,Raytheon Company Common ,Bullish
SRE,Sempra Energy Common ,Bullish
VTR,Ventas Inc. Common ,Bullish
VZ,Verizon Communications Inc. Com ,Bullish
XOM,Exxon Mobil Corporation Common  ,Bullish
HCN, Health Care REIT  Inc. Common S ,Bullish
KMI, Kinder Morgan  Inc. Common Stoc ,Bullish
FOXA,Twenty-First Century Fox Inc. ,Bullish
CME,CME Group Inc. ,Bearish
COF,Capital One Financial Corporati ,Bearish
GS,Goldman Sachs Group Inc. (The) ,Bearish
JPM,JP Morgan Chase & Co. Common St ,Bearish
MS,Morgan Stanley Common ,Bearish
USB,U.S. Bancorp Common ,Bearish
STT, State Street Corporation Common ,Bearish
