OS,DLTR,Dollar Tree Inc. ,77.34,29.7714
OS,RL,Ralph Lauren Corporation Common ,90.74,28.6623
OS,SPGI,S&P Global  Inc.,108.61,27.4413
OB,ADP,Automatic Data Processing Inc. ,103.45,81.3679
OB,CPB,Campbell Soup Company Common St ,60.95,73.0093
OB,RHI,Robert Half International Inc.  ,48.85,70.4366
OB,T,AT&T Inc. ,42.66,74.3502
OB,TRV,The Travelers Companies Inc. C ,122.29,74.754
OB,TWX,Time Warner Inc. New Common Sto ,96.69,70.3924
OB,VZ,Verizon Communications Inc. Com ,53.74,70.6373
OB,WHR,Whirlpool Corporation Common St ,183.19,71.4584
OB,XLNX,Xilinx Inc. ,60.74,72.8037
OB,HAR, Harman International Industries ,111.06,80.0194
