ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AAU,Almaden Minerals Ltd. Ordinary ,2018-03-15,0.815,-0.0041150739416480064,-0.00837903842329979,33.1005,35.6104,0.1501604662719302
BVN,Compania Mina Buenaventura S.A ,2018-03-15,14.62,-0.1313718929886818,-0.20237825438380241,38.8183,18.4539,0.11231942367767091
CPRX,Catalyst Pharmaceutical Partner ,2018-03-15,2.83,-0.019597291946411133,-0.07330931723117828,24.955,23.6488,0.1892556179514163
DDR,DDR Corp. Common ,2018-03-15,6.9,-0.06226553022861481,-0.16829901933670044,32.304,10.0521,0.16380321137584528
ETP,Energy Transfer Partners L.P.  ,2018-03-15,16.61,-0.10608777403831482,-0.20822370052337646,29.7689,21.2018,0.1632420069193129
EVC,Entravision Communications Corp ,2018-03-15,5.05,-0.09360702335834503,-0.2429097294807434,19.1826,18.8225,0.23379773185855132
FGP,Ferrellgas Partners L.P. Commo ,2018-03-15,3.4,-0.049135722219944,-0.08106362819671631,21.0157,18.4222,0.2144636228902138
GLF,GulfMark Offshore Inc. New Com ,2018-03-15,26.29,-0.31779278814792633,-0.5271605849266052,35.5136,18.3984,0.12245778372197154
LEE,Lee Enterprises Incorporated C ,2018-03-15,2.25,-0.014404520392417908,-0.020761430263519287,36.9222,16.5164,0.11718277019789536
MAT,Mattel Inc. ,2018-03-15,13.84,-0.27164454758167267,-0.39439791440963745,30.5555,9.62848,0.22894022122423002
MIND,Mitcham Industries Inc. ,2018-03-15,3.2,-0.018492519855499268,-0.053314730525016785,37.4738,32.716,0.12317961954318282
MTG,MGIC Investment Corporation Com ,2018-03-15,12.48,-0.13490787148475647,-0.32785117626190186,30.787,22.8773,0.17274284293918676
NATH,Nathan's Famous Inc. ,2018-03-15,61.15,-0.25207507610321045,-0.9497067928314209,25.8281,10.9998,0.1412220586622984
PLX,Protalix BioTherapeutics Inc.  ,2018-03-15,0.57,-0.009699037298560143,-0.02499978616833687,30.405,24.4392,0.1910563968428947
RDN,Radian Group Inc. Common ,2018-03-15,18.51,-0.23423314094543457,-0.5775072574615479,30.4452,23.5634,0.183036610725344
SHIP,Seanergy Maritime Holdings Corp ,2018-03-15,0.92,-0.012705891393125057,-0.019114919006824493,33.9905,2.89856,0.1947993812281767
TEVA,Teva Pharmaceutical Industries  ,2018-03-15,18.05,-0.10154151916503906,-0.22858792543411255,37.4001,34.9362,0.12299723989157228
TRK,Speedway Motorsports Inc. Comm ,2018-03-15,17.83,-0.19376303255558014,-0.24533724784851074,34.1729,19.493,0.15607987621195346
TTEC,TeleTech Holdings Inc. ,2018-03-15,33.2,-0.1735091209411621,-0.6926647424697876,31.9362,28.2997,0.14273254652042427
BXE, Bellatrix Exploration Ltd Ordin ,2018-03-15,1.05,-0.006784230470657349,-0.016929328441619873,30.886,15.7572,0.24773152591194136
CHKR, Chesapeake Granite Wash Trust C ,2018-03-15,1.6,-0.01357404887676239,-0.023652508854866028,21.8524,4.44444,0.17377753998769666
