ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ACN,Accenture plc. Class A Ordinary ,Technology,2015-10-08,105.01,1.36609411239624,95.792,70.8629,2.50543,10.0217180252075
COP,ConocoPhillips Common ,Basic Materials,2015-10-08,56.28,1.63396739959717,97.359,72.1091,3.06418,12.2567138671875
COST,Costco Wholesale Corporation ,Services,2015-10-08,151.66,1.14016461372375,92.9978,71.1686,3.38743,13.549711227417
CVX,Chevron Corporation Common Stoc ,Basic Materials,2015-10-08,89.91,2.46899652481079,95.5928,72.4726,4.25234,17.0093479156494
DD,E.I. du Pont de Nemours and Com ,Basic Materials,2015-10-08,56.13,1.81749653816223,83.62,74.2044,2.94796,11.7918529510498
ECL,Ecolab Inc. Common ,Consumer Goods,2015-10-08,120.53,1.89343118667603,96.8832,70.1563,3.56889,14.2755661010742
EMC,EMC Corporation Common ,Technology,2015-10-08,27.18,0.664068788290024,95.3506,71.4877,0.904726,3.61890363693237
EOG,EOG Resources Inc. Common Stoc ,Basic Materials,2015-10-08,87.04,2.86397552490234,89.9679,70.3465,4.48675,17.9470138549805
GE,General Electric Company Common ,Industrial Goods,2015-10-08,28.03,0.603404700756073,91.8631,71.858,1.06613,4.26453924179077
GM,General Motors Company Common S ,Consumer Goods,2015-10-08,33.43,0.674647390842438,95.2359,70.455,1.35145,5.40579319000244
INTC,Intel Corporation ,Technology,2015-10-08,32.52,0.54394268989563,97.2426,75.0802,1.30706,5.22825908660889
KO,Coca-Cola Company (The) Common  ,Consumer Goods,2015-10-08,41.98,0.422289729118347,94.1539,71.5915,1.11057,4.44229507446289
LYB,LyondellBasell Industries NV Or ,Basic Materials,2015-10-08,97.5,2.71404075622559,94.8925,71.2961,4.58738,18.3495216369629
PEP,Pepsico Inc. Common ,Consumer Goods,2015-10-08,98.97,1.15984344482422,91.8615,70.1124,2.26533,9.06130886077881
