OS,COG,Cabot Oil & Gas Corporation Com ,23.56,36.7693
OS,DO,Diamond Offshore Drilling Inc. ,22.66,37.7694
OB,CHK,Chesapeake Energy Corporation C ,5.35,63.6183
OB,EBAY,eBay Inc. ,31.4,89.3901
OB,LB,L.B. Foster Company ,74.26,70.6032
OB,LLTC,Linear Technology Corporation ,62.49,87.5898
OB,MCHP,Microchip Technology Incorporat ,57.34,74.6126
OB,MU,Micron Technology Inc. ,14.67,66.637
OB,PCAR,PACCAR Inc. ,58.36,68.3164
OB,QCOM,QUALCOMM Incorporated ,61.35,77.1208
OB,URI,United Rentals Inc. Common Sto ,80.04,71.8672
