ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AE,Adams Resources & Energy Inc.  ,2017-03-08,35.29,-0.6099763214588165,-1.019774079322815,26.8669,8.07586,0.18905693775005514
AI,Arlington Asset Investment Corp ,2017-03-08,13.53,-0.12003766000270844,-0.22425299882888794,21.5087,22.3232,0.11854435838626902
ALGT,Allegiant Travel Company ,2017-03-08,160.55,-1.3690401669591665,-3.0724639892578125,34.1966,26.9005,0.10414952980246214
ARII,American Railcar Industries In ,2017-03-08,40.16,-0.6472961902618408,-0.9123497009277344,30.6286,2.21988,0.19331219786818477
ASTC,Astrotech Corporation ,2017-03-08,1.4,-0.015776525251567364,-0.03413143754005432,39.7931,26.3722,0.14190101702978794
AVD,American Vanguard Corporation C ,2017-03-08,15.1,-0.11241137981414795,-0.2387373447418213,34.3692,23.4482,0.1453776155831839
BAK,Braskem SA ADR ,2017-03-08,19.3,-0.2139284759759903,-0.33884918689727783,33.322,11.0036,0.13153698701613586
BBSI,Barrett Business Services Inc. ,2017-03-08,55.23,-0.6802069246768951,-1.9162493348121643,29.8366,28.1704,0.1557231851551614
BHP,BHP Billiton Limited Common Sto ,2017-03-08,36.44,-0.2872746139764786,-0.4107612371444702,35.9153,22.0901,0.12392415682161204
BKD,Brookdale Senior Living Inc. Co ,2017-03-08,12.69,-0.2505548894405365,-0.363297700881958,28.0669,3.70286,0.21837019001109353
BOOM,Dynamic Materials Corporation ,2017-03-08,14,-0.1804734468460083,-0.2708553671836853,32.9349,9.74701,0.18089071105945342
CALL,magicJack VocalTec Ltd ,2017-03-08,7.1,-0.06612040475010872,-0.12467113137245178,38.2609,22.9495,0.1196412218006114
CASY,Caseys General Stores Inc. ,2017-03-08,108.66,-0.8750136494636536,-1.5979437828063965,28.0633,20.7245,0.11572948931503554
CBL,CBL & Associates Properties In ,2017-03-08,9.54,-0.04978044331073761,-0.1030474305152893,32.6058,22.7057,0.12843461152047517
CDI,CDI Corporation Common ,2017-03-08,7.8,-0.17724798992276192,-0.27949781715869904,28.3652,12.1964,0.22642971270842324
CDR,Cedar Realty Trust Inc. Common ,2017-03-08,5.18,-0.07638250291347504,-0.10624784231185913,20.8507,4.57818,0.22110571759812375
CEO,CNOOC Limited Common ,2017-03-08,113.85,-0.4907844066619873,-0.7268567085266113,25.0097,7.62487,0.11419847575002037
CIA,Citizens Inc. Class A Common S ,2017-03-08,8.16,-0.06706297397613525,-0.19120702147483826,30.9777,14.2169,0.16269022370532812
CRS,Carpenter Technology Corporatio ,2017-03-08,36.38,-0.6891864091157913,-0.9666292667388916,33.2016,5.32574,0.19994728577079876
CRZO,Carrizo Oil & Gas Inc. ,2017-03-08,28.46,-0.26741278171539307,-0.6002252101898193,28.648,9.18932,0.22992182873005376
DDR,DDR Corp. Common ,2017-03-08,13.51,-0.08741039037704468,-0.1354236602783203,31.1404,19.9808,0.14186747425645543
DO,Diamond Offshore Drilling Inc. ,2017-03-08,15.25,-0.14899715781211853,-0.36067914962768555,34.9189,9.30665,0.15500392029331672
DRQ,Dril-Quip Inc. Common ,2017-03-08,54.25,-1.104001760482788,-1.5452840328216553,30.1295,3.51091,0.22443827280489165
DVN,Devon Energy Corporation Common ,2017-03-08,40.72,-0.1516987681388855,-0.4460315704345703,33.1544,20.9642,0.12309454858734684
DWSN,Dawson Geophysical Company ,2017-03-08,6.46,-0.12152139842510223,-0.240635484457016,27.5002,7.50421,0.2110813732633179
DXPE,DXP Enterprises Inc. ,2017-03-08,32.58,-0.3962141275405884,-0.5862424373626709,34.5701,17.6277,0.19505839158951502
ENV,Envestnet Inc Common ,2017-03-08,35.15,-0.41857248544692993,-0.754890501499176,34.7871,9.59485,0.1201425836281176
