ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
CLGX,CoreLogic Inc. Common ,2016-10-27,41.81,0.35164449363946915,0.6876817047595978,70.1393,81.6845,0.1063189991370731
CLS,Celestica Inc. Common ,2016-10-27,11.95,0.16309967637062073,0.24741142988204956,77.9015,88.2605,0.18831893006046208
KEY,KeyCorp Common ,2016-10-27,14.27,0.16968442499637604,0.29168564081192017,78.8718,93.6441,0.1925685926576381
LFUS,Littelfuse Inc. ,2016-10-27,137.87,1.0322964191436768,2.3026304244995117,71.624,71.7046,0.11094505336694406
LVLT,Level 3 Communications Inc. Co ,2016-10-27,51.87,0.5312401354312897,0.9922190681099892,74.2625,80.0848,0.1583473674305043
NCI,Navigant Consulting Inc. Commo ,2016-10-27,22.8,0.3630125820636749,0.6675533056259155,74.7304,77.1446,0.2268100833504417
ODFL,Old Dominion Freight Line Inc. ,2016-10-27,76.67,0.5341151356697083,1.2884248495101929,79.367,81.6359,0.11998483459866423
SAIA,Saia Inc. ,2016-10-27,34.75,0.5002130530774593,1.2504332661628723,76.6228,72.2504,0.1890854052719842
SJW,SJW Corporation Common ,2016-10-27,51.09,0.5584769546985626,1.3180173635482788,80.3574,93.9268,0.1676169960057195
STBA,S&T Bancorp Inc. ,2016-10-27,31.26,0.32755646109580994,0.5635108947753906,71.8443,90.9055,0.1470174056523763
VICR,Vicor Corporation ,2016-10-27,13.2,0.12897717952728271,0.30499303340911865,74.1594,81.9624,0.1485064108886161
WASH,Washington Trust Bancorp Inc. ,2016-10-27,46.1,0.6787277162075043,1.1332252025604248,78.4352,84.9868,0.21103241729815045
XRS,TAL Education Group American De ,2016-10-27,81.25,0.665283203125,1.4845099449157715,78.1987,87.7907,0.18198010858186953
CAFE, iPath Pure Beta Coffee ETN ,2016-10-27,16.9,0.12224012613296509,0.17993462085723877,73.3773,95.7737,0.14137053684576573
CNCO, Cencosud S.A. American Deposita ,2016-10-27,10.11,0.1075957715511322,0.1337948441505432,75.8304,90.453,0.18322678905970888
HBAN, Huntington Bancshares Incorpora ,2016-10-27,10.75,0.07708585262298584,0.1663033664226532,70.763,84.2813,0.11366392192322336
IX, Orix Corp Ads Common ,2016-10-27,77.36,0.6720964908599854,1.6647237241268158,71.95,77.5807,0.1457531982675912
FCAM,Fiat Chrysler Automobiles N.V.,2016-10-27,69.56,,,71.537,83.0247,0.10411091618451834
FCAU,Fiat Chrysler Automobiles N.V.,2016-10-27,7.2,0.09105200134217739,0.1959160938858986,70.1098,77.8561,0.13891510670796603
